Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
3045,11-000018,21.897,-22.367,90.92,2.29,12,54,140
3068,11-000041,18.014,-16.974,65.08,1.57,502,407,101
3081,11-000054,20.765,-18.564,58.48,1.52,357,157,90
3084,11-000057,21.051,-17.445,57.81,2.0,459,131,89
3114,11-000087,22.49,-20.996,50.0,0.88,136,0,77
3143,11-000116,17.602,-21.375,42.4,1.03,102,444,66
3190,11-000163,21.773,-21.039,35.93,1.25,132,66,56
3200,11-000173,20.505,-22.405,35.28,1.14,8,181,55
3201,11-000174,19.59,-20.556,35.27,1.97,176,264,55
3235,11-000208,19.827,-22.033,32.68,1.02,42,242,51
3238,11-000211,19.576,-21.967,32.41,1.1,48,265,50
3270,11-000243,21.716,-19.579,29.27,0.99,265,71,46
3291,11-000264,20.989,-22.491,27.94,1.36,0,137,43
3293,11-000266,20.338,-20.895,27.92,0.95,145,196,43
3312,11-000285,21.675,-18.807,26.71,0.79,335,74,42
3354,11-000327,20.445,-21.35,24.19,0.69,104,186,38
3373,11-000346,21.526,-21.202,22.97,1.09,117,88,36
3393,11-000366,20.908,-21.923,22.1,0.31,52,144,34
3423,11-000396,22.467,-19.569,20.86,1.44,266,2,33
3482,11-000455,17.426,-18.186,19.02,0.11,391,460,30
3494,11-000467,17.819,-17.791,18.55,0.75,427,425,29
3552,11-000525,19.775,-21.778,16.51,0.79,65,247,26
3567,11-000540,17.916,-20.673,16.28,0.52,165,416,26
3568,11-000541,16.911,-18.125,16.27,0.28,397,507,26
3569,11-000542,17.474,-17.118,16.26,0.57,488,456,26
3612,11-000585,19.454,-18.66,15.5,0.0,348,276,24
3613,11-000586,20.28,-22.313,15.5,0.0,16,201,24
3619,11-000592,21.114,-16.892,15.35,1.16,509,125,24
3650,11-000623,20.064,-20.192,14.53,0.45,209,221,23
3683,11-000656,19.151,-17.597,13.79,0.37,445,304,22
3703,11-000676,18.932,-17.002,13.44,0.76,499,324,21
3774,11-000747,19.16,-18.564,12.26,0.46,357,303,19
3808,11-000781,20.698,-19.211,11.78,0.49,298,163,19
3860,11-000833,19.926,-19.699,11.0,0.95,254,233,17
3950,11-000923,19.403,-18.233,9.95,0.32,387,281,16
3957,11-000930,17.328,-21.106,9.9,0.72,126,469,16
3988,11-000961,19.08,-19.191,9.63,0.21,300,310,15
3995,11-000968,18.5,-20.213,9.57,0.53,207,363,15
4006,11-000979,21.7,-18.814,9.5,0.51,334,72,15
4008,11-000981,19.148,-19.607,9.48,0.16,262,304,15
4015,11-000988,17.18,-19.626,9.41,0.27,261,483,15
4092,11-001065,21.285,-21.938,8.86,0.62,51,110,14
4093,11-001066,21.297,-18.022,8.84,0.82,406,109,14
4160,11-001133,20.152,-21.988,8.35,0.23,46,213,13
4169,11-001142,17.127,-18.008,8.29,0.12,408,488,13
4173,11-001146,18.428,-19.546,8.24,0.62,268,369,13
4178,11-001151,18.244,-21.455,8.21,0.09,94,386,13
