Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
13670,21-000112,-14.206,72.994,50.52,1.35,499,268,78
13719,21-000161,-14.184,67.968,44.14,1.35,42,266,68
13742,21-000184,-14.353,69.83,41.54,1.11,211,281,64
13905,21-000347,-14.545,72.174,29.75,1.11,424,299,46
13911,21-000353,-15.113,69.141,29.21,0.99,149,350,45
13943,21-000385,-13.524,67.589,28.04,0.34,8,206,44
13958,21-000400,-13.659,71.811,27.1,1.82,391,218,42
14039,21-000481,-13.977,70.285,24.58,0.76,253,247,38
14142,21-000584,-12.088,68.247,21.49,0.11,67,76,34
14158,21-000600,-14.243,71.818,21.09,0.3,392,271,33
14159,21-000601,-13.561,71.194,21.09,0.35,335,209,33
14172,21-000614,-13.632,71.082,20.73,0.4,325,216,32
14201,21-000643,-12.99,68.285,19.99,0.19,71,158,31
14236,21-000678,-15.98,68.588,19.26,1.67,98,429,30
14329,21-000771,-12.166,71.126,17.24,0.36,329,83,27
14361,21-000803,-15.992,72.857,16.74,0.22,486,430,26
14369,21-000811,-12.508,67.798,16.53,1.1,27,114,26
14401,21-000843,-16.099,70.378,16.01,1.25,261,440,25
14403,21-000845,-12.371,69.2,15.97,0.14,154,101,25
14438,21-000880,-14.586,69.896,15.5,1.07,217,303,24
14449,21-000891,-13.061,68.972,15.34,0.15,133,164,24
14476,21-000918,-13.576,70.159,14.97,0.16,241,211,24
14535,21-000977,-13.846,70.839,14.3,0.38,303,235,22
14576,21-001018,-12.105,68.467,13.74,0.28,87,77,22
14742,21-001184,-11.728,68.17,11.89,0.17,60,43,19
14760,21-001202,-14.88,70.757,11.73,0.3,295,329,19
14766,21-001208,-14.889,69.272,11.67,0.0,160,330,18
14847,21-001289,-13.391,68.729,10.91,0.12,111,194,17
14917,21-001359,-16.006,68.792,10.36,0.55,117,432,16
14933,21-001375,-14.397,73.033,10.22,1.09,502,285,16
15000,21-001442,-15.577,70.695,9.6,0.28,290,393,15
15007,21-001449,-14.955,68.323,9.57,0.97,74,336,15
15051,21-001493,-12.116,72.627,9.23,0.06,465,78,15
15227,21-001669,-11.927,71.034,8.0,0.15,321,61,13
