Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
10483,19-000045,-28.7,-4.451,66.33,0.3,106,52,103
10508,19-000070,-28.289,-3.239,58.69,1.6,216,14,91
10675,19-000237,-28.799,-1.2,30.71,0.87,401,61,48
10715,19-000277,-28.755,-5.29,28.82,0.0,30,57,45
10818,19-000380,-29.56,-0.272,23.79,0.39,486,130,37
10836,19-000398,-29.245,-4.502,22.82,0.48,102,101,36
10932,19-000494,-28.988,-4.204,19.91,0.18,129,78,31
10948,19-000510,-29.139,-5.477,19.5,0.6,13,92,30
11007,19-000569,-29.413,-1.592,17.76,0.39,366,117,28
11070,19-000632,-28.368,-5.184,16.2,0.0,40,22,25
11118,19-000680,-29.965,-2.846,15.2,0.1,252,167,24
11199,19-000761,-28.993,-2.449,13.92,0.23,288,78,22
11337,19-000899,-29.824,-1.973,11.85,1.02,331,154,19
11354,19-000916,-28.397,-1.556,11.68,0.38,369,24,18
11659,19-001221,-28.709,-0.603,8.9,0.67,456,53,14
11805,19-001367,-29.947,-4.381,8.0,0.06,113,165,13
19983,26-000130,-31.892,-5.119,45.34,1.14,45,342,70
19988,26-000139,-32.547,-0.486,44.71,1.25,466,401,69
19995,26-000148,-32.32,-3.642,43.21,0.95,180,381,67
20024,26-000216,-32.901,-3.805,35.76,1.91,165,433,56
20026,26-000219,-31.498,-3.215,35.58,0.91,218,306,55
20052,26-000265,-33.191,-0.291,31.32,0.53,484,460,49
20074,26-000304,-32.867,-3.163,28.68,0.54,223,430,45
20085,26-000323,-30.319,-0.191,26.98,1.82,493,199,42
20160,26-000455,-31.821,-1.946,22.15,0.63,334,335,35
20259,26-000622,-32.698,-5.223,17.19,0.0,36,415,27
20266,26-000629,-33.02,-3.092,16.98,0.47,230,444,27
20307,26-000719,-32.691,-4.882,14.88,1.04,67,414,23
20319,26-000741,-30.59,-0.043,14.52,0.21,507,223,23
20328,26-000754,-32.649,-0.955,14.31,0.79,424,410,23
20367,26-000818,-30.382,-1.039,13.27,0.32,416,205,21
20374,26-000834,-30.61,-2.937,13.09,0.06,244,225,21
20379,26-000845,-30.744,-1.912,12.99,0.1,337,237,20
20392,26-000868,-30.727,-0.418,12.54,0.65,473,236,20
20418,26-000904,-31.514,-3.848,11.97,0.13,161,307,19
20448,26-000959,-30.233,-3.945,11.33,0.92,152,191,18
20525,26-001080,-30.343,-3.044,10.0,0.17,234,201,16
20574,26-001155,-32.025,-2.406,9.21,0.1,292,354,15
20603,26-001199,-30.426,-3.839,8.86,0.08,162,209,14
20632,26-001263,-30.65,-2.43,8.36,0.56,290,229,13
