Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
13652,21-000094,-3.283,86.316,53.54,0.0,176,298,83
13656,21-000098,-0.192,86.598,52.55,0.47,201,17,81
13695,21-000137,-3.258,87.183,48.09,1.2,255,295,74
13730,21-000172,-0.731,88.622,43.25,1.7,385,66,67
13760,21-000202,-3.252,88.265,39.54,0.39,353,295,61
13812,21-000254,-0.204,89.782,35.31,0.71,491,18,55
13944,21-000386,-0.834,86.867,28.03,1.03,226,75,44
13964,21-000406,-4.885,87.973,26.86,0.3,326,443,42
13967,21-000409,-3.522,89.74,26.77,0.49,487,319,42
13968,21-000410,-4.503,89.409,26.76,0.4,457,409,42
13977,21-000419,-0.532,87.166,26.32,0.97,253,48,41
14032,21-000474,-5.405,84.902,24.79,1.01,47,491,39
14117,21-000559,-5.526,89.592,22.15,0.53,473,502,35
14166,21-000608,-2.655,89.519,20.92,0.76,467,241,33
14225,21-000667,-3.55,86.896,19.43,0.76,229,322,30
14259,21-000701,-3.834,86.027,18.45,0.53,150,348,29
14264,21-000706,-1.95,84.911,18.4,0.38,48,177,29
14267,21-000709,-4.564,89.998,18.37,0.32,510,414,29
14271,21-000713,-4.583,85.851,18.27,0.0,134,416,29
14290,21-000732,-4.485,85.861,17.99,0.0,134,407,28
14291,21-000733,-2.169,85.101,17.96,0.33,65,197,28
14315,21-000757,-3.474,89.195,17.56,0.62,437,315,28
14327,21-000769,-0.842,84.496,17.26,0.59,10,76,27
14354,21-000796,-1.806,89.906,16.82,0.0,502,164,26
14357,21-000799,-3.665,88.029,16.78,0.3,331,332,26
14362,21-000804,-3.242,88.956,16.72,0.73,416,294,26
14376,21-000818,-0.044,88.917,16.41,0.6,412,3,26
14395,21-000837,-1.646,89.989,16.14,0.0,510,149,25
14494,21-000936,-4.493,87.596,14.78,0.6,292,408,23
14496,21-000938,-0.532,85.339,14.76,0.15,87,48,23
14505,21-000947,-1.216,89.459,14.66,0.96,461,110,23
14509,21-000951,-4.071,88.342,14.59,0.21,360,369,23
14519,21-000961,-0.408,85.37,14.49,0.67,90,37,23
14540,21-000982,-2.697,85.767,14.25,1.08,126,245,22
14614,21-001056,-0.805,85.386,13.24,0.11,91,73,21
14620,21-001062,-0.626,87.918,13.14,0.47,321,56,21
14640,21-001082,-3.913,89.659,12.92,0.0,480,355,20
14644,21-001086,-1.964,85.774,12.9,1.23,127,178,20
14650,21-001092,-0.282,84.871,12.86,0.49,45,25,20
14659,21-001101,-4.579,86.087,12.81,0.77,155,415,20
14737,21-001179,-2.042,87.025,11.99,0.36,240,185,19
14747,21-001189,-0.158,85.357,11.85,0.36,89,14,19
14812,21-001254,-4.417,88.004,11.21,0.28,329,401,18
14816,21-001258,-0.003,84.733,11.19,0.61,32,0,18
14866,21-001308,-0.353,87.694,10.78,1.18,301,32,17
14881,21-001323,-3.481,84.965,10.65,0.36,53,316,17
14883,21-001325,-4.113,88.746,10.64,0.23,397,373,17
14896,21-001338,-1.971,87.246,10.56,0.84,260,179,17
14909,21-001351,-4.104,85.494,10.45,0.23,101,372,17
14956,21-001398,-4.361,88.353,9.99,0.3,361,396,16
14973,21-001415,-1.051,87.993,9.83,0.27,328,95,16
15027,21-001469,-3.986,86.14,9.4,0.6,160,362,15
15046,21-001488,-2.892,87.207,9.26,0.63,257,262,15
15055,21-001497,-1.287,84.869,9.2,0.85,44,116,15
15085,21-001527,-2.181,87.951,9.0,0.85,324,198,14
15086,21-001528,-2.41,89.444,8.98,0.94,460,218,14
15138,21-001580,-0.345,86.241,8.6,0.26,169,31,14
15145,21-001587,-0.575,89.245,8.53,0.9,442,52,14
15146,21-001588,-0.162,85.219,8.52,0.32,76,14,14
15165,21-001607,-4.917,86.276,8.42,0.25,172,446,13
15173,21-001615,-4.746,89.656,8.39,0.98,479,431,13
15200,21-001642,-2.729,87.476,8.2,0.85,281,247,13
15226,21-001668,-4.934,87.44,8.01,0.0,278,448,13
