Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
16765,23-000010,-14.825,162.481,107.12,2.2,452,324,165
16821,23-000066,-16.78,158.997,59.78,1.57,135,502,92
16837,23-000082,-13.236,162.92,53.99,0.5,492,180,84
16845,23-000090,-15.57,162.26,49.81,0.0,432,392,77
16963,23-000208,-12.53,160.034,35.38,0.35,230,116,55
16968,23-000213,-15.379,157.903,34.88,0.76,36,375,54
17017,23-000262,-14.442,159.847,30.63,1.47,213,289,48
17018,23-000263,-11.775,162.793,30.55,0.39,480,47,47
17021,23-000266,-14.034,158.024,30.46,0.92,47,252,47
17051,23-000296,-12.85,161.581,28.9,0.29,370,145,45
17072,23-000317,-15.261,161.111,27.8,1.55,328,364,43
17167,23-000412,-11.884,160.509,23.63,0.31,273,57,37
17275,23-000520,-15.656,160.364,20.39,0.46,260,400,32
17286,23-000531,-12.383,162.677,19.97,0.75,470,102,31
17291,23-000536,-11.928,158.627,19.85,0.18,102,61,31
17330,23-000575,-15.883,161.634,18.97,1.24,375,420,30
17347,23-000592,-14.225,158.231,18.52,0.51,66,270,29
17367,23-000612,-12.632,157.532,18.25,0.53,2,125,29
17393,23-000638,-12.893,160.956,17.82,1.93,313,149,28
17435,23-000680,-14.119,163.025,16.85,1.27,501,260,26
17447,23-000692,-15.742,160.377,16.6,0.0,261,408,26
17472,23-000717,-15.842,160.466,16.12,0.47,269,417,25
17491,23-000736,-12.576,161.967,15.81,0.09,405,120,25
17502,23-000747,-12.718,157.836,15.55,1.36,30,133,24
17519,23-000764,-13.246,159.932,15.36,0.17,220,181,24
17534,23-000779,-13.781,157.993,15.19,0.4,44,229,24
17574,23-000819,-15.09,159.544,14.51,0.3,185,348,23
17581,23-000826,-12.92,160.366,14.38,0.15,260,151,23
17598,23-000843,-12.235,161.538,14.18,0.13,366,89,22
17615,23-000860,-16.621,160.383,13.94,0.32,261,487,22
17625,23-000870,-13.825,158.771,13.9,0.37,115,233,22
17632,23-000877,-14.038,160.584,13.8,0.36,280,253,22
17703,23-000948,-12.866,158.848,12.85,0.35,122,146,20
17715,23-000960,-13.986,161.062,12.75,0.31,323,248,20
17743,23-000988,-13.305,158.121,12.39,0.4,56,186,20
17753,23-000998,-12.549,161.738,12.27,0.13,384,118,19
17788,23-001033,-16.026,159.031,11.88,0.24,139,433,19
17795,23-001040,-13.323,159.602,11.78,0.19,190,188,19
17797,23-001042,-16.746,161.105,11.77,0.11,327,499,19
17822,23-001067,-16.642,159.708,11.59,0.18,200,489,18
17832,23-001077,-15.925,160.119,11.49,0.89,237,424,18
17887,23-001132,-16.385,160.438,11.06,0.16,266,466,18
17909,23-001154,-11.526,161.88,10.88,0.86,397,25,17
17910,23-001155,-16.388,160.239,10.86,0.1,248,466,17
17938,23-001183,-11.379,159.736,10.59,0.8,203,11,17
18059,23-001304,-16.019,160.007,9.63,0.19,227,433,15
18068,23-001313,-13.269,161.327,9.56,0.0,347,183,15
18164,23-001409,-14.562,161.131,8.94,0.99,329,300,14
18172,23-001417,-16.038,158.868,8.9,0.17,124,434,14
18205,23-001450,-14.784,158.349,8.68,0.18,77,321,14
18267,23-001512,-15.86,158.462,8.38,0.77,87,418,13
18349,23-001594,-11.393,162.434,8.0,0.13,448,12,13
