Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
13586,21-000028,-14.404,87.9,83.93,0.36,320,286,130
13613,21-000055,-12.824,86.691,68.34,1.89,210,142,106
13654,21-000096,-15.559,84.935,53.32,0.74,50,391,83
13693,21-000135,-16.102,85.413,48.41,2.16,94,440,75
13768,21-000210,-15.1,89.349,38.33,1.24,451,349,59
13789,21-000231,-13.868,88.644,36.56,1.07,387,237,57
13848,21-000290,-15.303,89.66,33.19,2.09,480,368,52
13877,21-000319,-15.549,89.85,31.55,0.8,497,390,49
13883,21-000325,-14.013,86.07,31.46,0.7,153,251,49
13903,21-000345,-16.691,87.913,29.8,1.1,321,494,46
13907,21-000349,-14.495,86.687,29.58,0.78,210,294,46
13942,21-000384,-14.371,89.456,28.05,0.96,461,283,44
14011,21-000453,-14.233,88.642,25.53,0.89,387,270,40
14052,21-000494,-12.338,88.961,24.24,0.85,416,98,38
14070,21-000512,-14.396,84.612,23.54,0.67,21,285,37
14075,21-000517,-14.521,86.195,23.25,1.01,165,297,36
14093,21-000535,-13.983,88.328,22.68,1.82,359,248,35
14130,21-000572,-11.437,85.395,21.63,0.62,92,16,34
14137,21-000579,-11.818,88.355,21.54,0.43,361,51,34
14149,21-000591,-11.398,88.838,21.32,0.72,405,13,33
14199,21-000641,-15.322,84.871,20.03,1.54,45,369,31
14262,21-000704,-12.444,85.676,18.43,0.13,118,108,29
14268,21-000710,-15.022,86.559,18.32,0.49,198,342,29
14273,21-000715,-14.464,86.905,18.25,0.83,229,291,29
14310,21-000752,-15.393,87.797,17.68,1.56,310,376,28
14332,21-000774,-13.346,89.559,17.2,0.48,470,190,27
14350,21-000792,-12.533,88.583,16.87,0.44,382,116,26
14360,21-000802,-16.569,86.266,16.76,0.34,171,483,26
14417,21-000859,-15.486,88.413,15.78,0.56,366,384,25
14423,21-000865,-16.825,89.771,15.71,0.27,490,506,25
14465,21-000907,-14.722,87.808,15.13,0.19,311,315,24
14491,21-000933,-16.368,86.56,14.8,0.2,198,464,23
14533,21-000975,-14.817,87.599,14.3,0.18,292,324,22
14534,21-000976,-15.223,87.722,14.3,0.51,304,360,22
14594,21-001036,-15.565,89.616,13.51,1.21,476,391,21
14634,21-001076,-16.042,87.516,12.97,0.45,285,435,20
14641,21-001083,-16.544,89.385,12.92,0.06,455,480,20
14658,21-001100,-13.085,84.39,12.81,1.04,1,166,20
14665,21-001107,-16.374,88.287,12.77,0.12,355,465,20
14710,21-001152,-14.922,85.177,12.23,0.3,72,333,19
14716,21-001158,-14.955,85.308,12.2,0.23,84,336,19
14781,21-001223,-12.07,85.194,11.48,0.94,74,74,18
14806,21-001248,-12.966,84.846,11.28,0.31,42,155,18
14829,21-001271,-13.953,88.05,11.04,0.22,333,245,17
14886,21-001328,-13.319,89.042,10.61,0.41,423,187,17
14895,21-001337,-16.764,85.962,10.56,0.0,144,500,17
14952,21-001394,-11.553,89.994,10.02,0.12,510,27,16
15044,21-001486,-11.873,87.69,9.27,0.85,301,56,15
15047,21-001489,-16.721,89.2,9.25,0.16,438,497,15
15070,21-001512,-12.968,89.398,9.09,0.05,456,156,14
15096,21-001538,-14.353,84.508,8.89,0.63,12,281,14
15142,21-001584,-11.352,87.231,8.55,0.23,259,9,14
15147,21-001589,-16.381,89.556,8.51,0.1,470,466,14
15149,21-001591,-13.98,85.146,8.51,0.13,70,248,14
15225,21-001667,-14.567,89.533,8.01,0.76,468,301,13
