Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
9900,18-000002,-29.488,-63.189,97.23,0.46,391,123,150
10082,18-000184,-28.388,-67.45,17.99,1.1,4,23,28
10119,18-000221,-29.603,-63.26,16.03,1.01,385,134,25
10158,18-000260,-28.217,-63.522,14.4,0.77,361,8,23
10329,18-000431,-28.207,-63.014,9.79,0.79,407,7,16
19232,25-000006,-31.134,-66.276,195.43,1.69,111,273,301
19357,25-000240,-30.847,-64.645,33.62,1.87,259,247,52
19448,25-000451,-32.039,-67.061,22.26,1.11,39,355,35
19537,25-000670,-33.303,-63.703,16.44,0.04,344,470,26
19586,25-000783,-31.119,-64.574,14.76,0.88,265,271,23
19600,25-000807,-32.565,-63.078,14.46,0.52,401,403,23
19628,25-000865,-30.548,-65.683,13.7,0.55,165,220,22
19889,25-001435,-32.635,-65.919,8.25,0.43,143,409,13
