Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
4219,12-000015,7.019,38.501,101.81,1.02,431,384,157
4233,12-000029,6.534,34.783,89.6,1.63,93,428,138
4298,12-000094,8.027,37.039,55.92,0.16,298,292,87
4329,12-000125,10.701,37.106,49.05,2.28,304,49,76
4332,12-000128,7.339,35.702,48.56,0.54,177,355,75
4335,12-000131,9.674,35.477,48.27,0.43,156,143,75
4353,12-000149,9.713,36.171,46.38,0.78,219,139,72
4379,12-000175,6.459,38.493,44.08,0.88,430,435,68
4469,12-000265,8.353,39.058,36.98,1.02,482,263,57
4507,12-000303,8.967,35.265,34.01,0.79,137,207,53
4537,12-000333,8.574,37.074,32.06,0.16,301,243,50
4623,12-000419,8.811,35.812,27.44,0.29,187,221,43
4665,12-000461,9.315,35.725,25.81,0.0,179,175,40
4706,12-000502,7.765,35.675,24.35,0.46,174,316,38
4876,12-000672,7.157,34.558,19.52,0.96,73,371,31
4883,12-000679,9.879,38.517,19.33,0.44,433,124,30
4884,12-000680,8.371,35.023,19.33,0.06,115,261,30
4899,12-000695,10.083,37.559,19.16,0.26,346,106,30
5033,12-000829,9.365,36.571,16.54,0.38,256,171,26
5036,12-000832,9.094,34.317,16.51,0.35,51,195,26
5044,12-000840,9.663,36.543,16.38,0.94,253,144,26
5129,12-000925,7.988,35.349,15.02,0.75,145,296,24
5131,12-000927,9.136,35.359,14.99,0.97,146,192,24
5138,12-000934,9.866,34.596,14.88,0.74,76,125,23
5154,12-000950,7.67,35.128,14.54,0.14,125,325,23
5206,12-001002,8.666,37.838,13.91,0.15,371,234,22
5468,12-001264,10.62,34.443,11.11,0.08,62,57,18
5518,12-001314,9.817,37.525,10.72,0.16,342,130,17
5540,12-001336,5.758,36.577,10.53,0.32,256,498,17
5551,12-001347,9.799,37.265,10.42,0.18,319,131,17
5561,12-001357,8.815,38.846,10.33,0.65,462,221,16
5575,12-001371,6.475,37.551,10.25,0.62,345,433,16
5666,12-001462,5.74,34.799,9.61,0.68,95,500,15
5674,12-001470,8.774,38.167,9.59,0.62,401,224,15
5679,12-001475,5.662,34.296,9.52,0.75,49,507,15
5731,12-001527,8.314,37.418,9.21,0.17,333,266,15
5748,12-001544,10.591,37.09,9.09,0.76,303,59,14
5768,12-001564,8.378,38.878,8.94,0.49,465,260,14
5770,12-001566,9.234,36.081,8.93,0.1,211,183,14
5813,12-001609,10.125,38.525,8.76,0.77,433,102,14
5835,12-001631,8.46,37.658,8.62,0.0,355,253,14
5836,12-001632,5.797,35.224,8.62,0.52,133,495,14
5927,12-001723,6.542,37.946,8.08,0.44,381,427,13
5936,12-001732,8.823,37.529,8.03,0.64,343,220,13
