Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
13558,21-000000,-13.882,55.582,467.25,1.44,450,239,719
13608,21-000050,-13.344,50.935,70.08,1.16,28,190,108
13646,21-000088,-15.984,51.319,54.88,0.86,63,430,85
13674,21-000116,-15.449,50.87,50.23,0.69,22,381,78
13844,21-000286,-11.569,51.918,33.34,1.94,117,28,52
14134,21-000576,-14.96,55.734,21.58,1.8,464,337,34
14317,21-000759,-12.17,55.172,17.52,0.16,413,83,27
14328,21-000770,-16.295,56.196,17.26,0.65,506,458,27
14608,21-001050,-13.348,50.653,13.33,1.12,2,190,21
14743,21-001185,-11.812,54.821,11.89,0.31,381,51,19
14764,21-001206,-14.004,55.438,11.69,0.9,437,250,18
14982,21-001424,-14.208,52.703,9.76,0.76,188,268,16
14987,21-001429,-12.338,51.657,9.71,0.36,93,98,15
14992,21-001434,-11.503,51.28,9.65,0.3,59,22,15
15201,21-001643,-13.776,56.188,8.2,0.92,505,229,13
