Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
21608,28-000106,-42.649,109.006,45.32,1.14,193,297,70
21609,28-000107,-43.455,110.211,45.03,1.01,303,370,70
21639,28-000196,-43.947,108.985,33.33,1.04,191,415,52
21664,28-000275,-43.304,111.111,27.18,1.52,384,356,42
21688,28-000337,-41.981,110.371,24.16,1.3,317,236,38
21697,28-000358,-44.259,111.575,23.19,0.85,426,443,36
21704,28-000373,-41.133,111.749,22.26,0.51,442,159,35
21716,28-000395,-42.484,108.324,21.29,1.44,131,282,33
21724,28-000417,-41.724,112.001,20.39,0.41,465,213,32
21738,28-000466,-44.142,112.053,18.62,0.61,470,433,29
21739,28-000469,-39.838,109.377,18.5,0.19,227,42,29
21742,28-000474,-39.852,108.288,18.32,0.67,128,43,29
21758,28-000507,-44.196,108.57,17.14,0.39,153,437,27
21767,28-000526,-44.94,107.771,16.64,0.5,81,505,26
21770,28-000531,-41.721,109.771,16.58,0.52,263,213,26
21776,28-000546,-40.172,110.562,16.12,0.34,334,72,25
21796,28-000592,-39.567,108.413,14.99,0.62,139,17,24
21821,28-000649,-42.687,107.972,13.89,0.68,99,300,22
21832,28-000676,-41.096,110.405,13.17,0.35,320,156,21
21854,28-000726,-44.466,110.739,12.33,0.25,351,462,19
21858,28-000735,-43.058,111.405,12.21,0.53,411,334,19
21872,28-000763,-41.359,110.775,11.7,0.24,354,180,18
21887,28-000802,-44.812,110.044,11.11,0.08,287,493,18
21896,28-000835,-40.666,110.057,10.72,0.36,289,117,17
21897,28-000837,-41.072,110.143,10.69,0.13,296,154,17
21929,28-000915,-43.232,109.479,9.71,0.0,236,350,15
21967,28-001007,-39.774,107.11,8.84,0.14,21,36,14
