Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
20738,27-000122,-44.768,49.227,53.63,0.0,383,489,83
20782,27-000202,-44.138,46.034,43.66,1.34,93,432,68
20845,27-000302,-42.258,48.231,35.1,0.37,293,261,54
20857,27-000319,-40.913,48.122,33.9,1.08,283,139,53
20897,27-000391,-44.465,45.471,29.57,0.88,42,462,46
21006,27-000589,-43.241,45.202,21.17,0.53,18,351,33
21052,27-000661,-40.514,47.997,18.95,0.56,272,103,30
21066,27-000683,-41.929,49.123,18.45,0.43,374,232,29
21085,27-000716,-44.572,47.682,17.93,0.58,243,472,28
21133,27-000795,-41.206,46.005,16.58,0.72,91,166,26
21137,27-000799,-44.608,48.265,16.54,0.29,296,475,26
21145,27-000808,-44.299,45.15,16.27,0.21,13,447,26
21190,27-000883,-43.757,47.783,14.99,0.2,252,398,24
21260,27-001000,-42.347,45.864,13.14,0.23,78,269,21
21290,27-001049,-43.376,47.789,12.54,0.33,253,363,20
21351,27-001152,-39.694,47.309,11.34,0.2,209,28,18
21422,27-001270,-40.946,45.539,10.21,0.35,48,142,16
21445,27-001305,-43.102,45.905,9.78,0.35,82,338,16
21449,27-001313,-42.384,45.532,9.72,0.19,48,273,15
21467,27-001344,-44.552,47.378,9.5,0.0,216,470,15
21489,27-001376,-41.786,45.864,9.28,0.23,78,219,15
21506,27-001408,-42.626,47.441,8.99,0.0,221,295,14
