Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
15307,22-000078,-28.495,93.773,54.66,0.0,342,33,85
15335,22-000106,-28.976,91.441,45.33,0.27,130,77,70
15602,22-000373,-28.668,91.992,23.47,0.0,180,49,37
16350,22-001121,-29.726,90.314,10.69,0.98,28,145,17
21600,28-000091,-30.453,90.055,48.2,0.26,4,211,75
21630,28-000170,-31.255,94.217,36.08,1.41,383,284,56
21795,28-000590,-31.633,93.675,15.01,0.87,333,318,24
21834,28-000679,-33.117,95.549,13.13,0.86,504,453,21
21880,28-000789,-30.333,94.448,11.27,0.85,404,200,18
21900,28-000845,-33.099,95.354,10.59,0.83,486,451,17
21939,28-000935,-32.144,90.181,9.52,0.52,16,365,15
21957,28-000986,-31.904,91.084,9.06,0.69,98,343,14
21977,28-001020,-33.337,95.118,8.74,0.44,464,473,14
