Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
9712,17-000007,-29.067,-100.045,41.23,1.18,109,85,64
9713,17-000008,-29.457,-98.48,39.88,0.43,251,121,62
9723,17-000018,-28.197,-101.087,29.4,0.94,14,6,46
9728,17-000023,-28.182,-99.105,26.65,0.4,194,5,41
9731,17-000026,-28.956,-100.675,25.88,0.53,52,75,40
9732,17-000027,-29.97,-99.453,25.77,0.48,163,167,40
9746,17-000041,-29.325,-99.728,20.45,0.58,138,109,32
9751,17-000046,-29.11,-99.522,19.6,0.31,156,89,31
9791,17-000086,-28.727,-99.157,15.52,1.06,190,54,24
9825,17-000120,-29.72,-95.857,11.27,0.0,489,144,18
9830,17-000125,-28.144,-100.497,10.98,0.79,68,1,17
9831,17-000126,-29.029,-100.185,10.87,0.89,96,82,17
9895,17-000190,-29.325,-100.558,8.02,0.7,62,109,13
19239,25-000029,-32.224,-97.445,83.89,0.9,345,372,130
19307,25-000152,-33.626,-100.007,43.13,0.32,112,499,67
19348,25-000219,-31.247,-99.327,35.61,1.5,174,283,55
19373,25-000278,-31.791,-101.094,30.89,1.79,14,333,48
19390,25-000318,-31.545,-95.755,28.34,0.63,499,310,44
19417,25-000382,-33.529,-99.17,24.69,0.63,188,490,38
19451,25-000459,-32.401,-101.059,22.03,0.56,17,388,34
19457,25-000472,-30.741,-100.71,21.72,0.63,49,237,34
19467,25-000500,-31.324,-97.118,20.72,0.19,375,290,32
19480,25-000529,-32.581,-97.741,20.13,1.27,318,404,31
19504,25-000586,-31.809,-95.651,18.44,0.43,508,334,29
19551,25-000702,-30.203,-100.403,15.98,0.34,76,188,25
19572,25-000744,-31.425,-97.466,15.24,1.3,343,299,24
19576,25-000755,-32.209,-98.63,15.13,0.39,238,371,24
19605,25-000819,-33.238,-97.986,14.32,0.27,296,464,23
19666,25-000971,-31.812,-97.83,12.53,1.02,310,334,20
19686,25-001025,-31.109,-100.202,11.97,0.8,95,271,19
19700,25-001043,-32.358,-96.955,11.76,1.09,390,384,19
19769,25-001183,-32.501,-99.315,10.06,0.21,175,397,16
19798,25-001251,-32.123,-100.854,9.6,0.17,35,363,15
19860,25-001373,-31.098,-99.869,8.71,0.77,125,270,14
19877,25-001413,-30.388,-96.436,8.41,0.65,437,205,13
19878,25-001414,-30.055,-98.618,8.4,0.61,239,175,13
19917,25-001483,-31.864,-100.229,8.02,0.17,92,339,13
