Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
138,03-000044,40.817,-60.425,28.28,1.32,131,380,44
153,03-000068,40.267,-61.219,22.07,0.07,59,429,34
188,03-000129,43.965,-61.52,16.77,0.15,32,94,26
217,03-000172,44.059,-60.787,13.97,1.02,98,85,22
236,03-000212,40.696,-60.094,12.18,0.88,161,390,19
300,03-000335,39.463,-61.514,8.42,0.44,32,503,13
360,04-000057,41.695,-56.484,39.48,0.38,489,300,61
364,04-000064,43.368,-58.195,37.42,0.39,334,148,58
376,04-000084,44.672,-59.115,31.64,0.24,250,29,49
386,04-000097,41.904,-59.751,29.42,0.2,192,281,46
427,04-000156,42.297,-56.296,24.18,0.12,506,245,38
441,04-000182,42.051,-57.026,21.9,0.19,440,267,34
479,04-000241,43.337,-56.456,17.59,0.0,492,151,28
512,04-000280,40.51,-57.61,15.7,0.1,387,407,25
515,04-000285,43.983,-56.284,15.49,0.06,507,92,24
562,04-000348,43.717,-56.834,12.73,0.09,457,116,20
571,04-000357,44.214,-57.12,12.38,0.49,431,71,20
572,04-000358,43.4,-56.28,12.28,0.36,508,145,19
586,04-000375,43.573,-56.931,11.86,0.19,449,129,19
595,04-000390,42.822,-57.197,11.45,0.09,424,197,18
611,04-000409,44.582,-57.138,10.85,0.85,430,37,17
622,04-000425,41.65,-58.414,10.59,0.37,314,304,17
649,04-000462,43.037,-58.614,9.7,0.33,296,178,15
659,04-000473,44.0,-58.366,9.48,0.0,318,90,15
661,04-000481,43.203,-57.083,9.33,0.06,435,163,15
715,04-000555,40.499,-56.94,8.08,0.52,448,408,13
