Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
4289,12-000085,5.605,8.594,58.35,1.15,269,1,90
4301,12-000097,2.145,10.628,54.35,0.77,454,316,84
4365,12-000161,5.253,5.795,45.0,2.25,15,33,70
4370,12-000166,1.691,8.847,44.68,1.1,292,357,69
4401,12-000197,0.654,7.625,42.52,0.33,181,451,66
4412,12-000208,3.977,9.354,41.44,0.45,338,149,64
4422,12-000218,0.911,11.059,40.7,0.36,493,428,63
4460,12-000256,4.441,8.193,37.47,0.19,233,107,58
4513,12-000309,1.345,10.05,33.77,0.77,401,388,52
4528,12-000324,4.612,9.441,32.8,0.1,346,92,51
4566,12-000362,2.671,5.674,29.96,0.15,4,268,47
4639,12-000435,3.671,9.633,26.6,1.64,364,177,41
4698,12-000494,4.162,10.743,24.68,0.24,464,132,38
4773,12-000569,3.636,10.183,21.95,0.39,414,180,34
4785,12-000581,5.171,8.938,21.55,0.68,300,41,34
4809,12-000605,1.172,9.69,21.08,0.66,369,404,33
4823,12-000619,0.644,6.178,20.72,0.29,50,452,32
4843,12-000639,0.619,8.239,20.25,0.19,237,454,32
4942,12-000738,1.665,8.406,18.32,0.57,252,359,29
4971,12-000767,4.233,7.741,17.78,0.25,192,126,28
5012,12-000808,4.388,10.263,16.9,0.0,421,112,26
5028,12-000824,0.445,9.274,16.67,0.4,331,470,26
5031,12-000827,1.875,9.291,16.66,0.51,333,340,26
5082,12-000878,2.076,11.127,15.77,0.74,499,322,25
5117,12-000913,2.024,6.778,15.19,0.09,104,327,24
5169,12-000965,4.005,6.821,14.41,0.13,108,147,23
5301,12-001097,0.36,6.66,12.66,0.2,94,478,20
5395,12-001191,0.949,10.015,11.66,0.11,398,424,18
5424,12-001220,4.561,7.479,11.37,0.13,168,96,18
5495,12-001291,4.691,7.217,10.9,0.28,144,84,17
5520,12-001316,1.577,9.334,10.67,0.99,336,367,17
5595,12-001391,0.608,7.961,10.11,0.16,212,455,16
5702,12-001498,4.935,9.031,9.36,0.11,309,62,15
5742,12-001538,3.076,10.394,9.13,0.54,433,231,15
5829,12-001625,3.581,8.002,8.66,0.2,215,185,14
