Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
3041,11-000014,10.824,-13.973,94.97,1.61,263,38,147
3054,11-000027,10.627,-11.29,76.26,0.22,507,56,118
3057,11-000030,8.46,-15.73,71.68,1.57,104,253,111
3079,11-000052,9.737,-13.378,60.35,0.49,317,137,93
3105,11-000078,6.509,-13.208,51.82,1.32,333,430,80
3142,11-000115,6.966,-13.901,42.45,0.09,270,389,66
3144,11-000117,9.347,-11.304,42.13,1.12,506,172,65
3153,11-000126,10.219,-16.636,40.97,0.75,21,93,64
3265,11-000238,11.215,-14.468,29.69,1.12,218,3,46
3280,11-000253,6.829,-11.515,28.58,0.58,486,401,44
3316,11-000289,7.352,-15.352,26.49,1.19,138,354,41
3368,11-000341,6.307,-11.958,23.24,0.3,446,449,36
3381,11-000354,8.141,-12.238,22.65,0.17,421,282,35
3421,11-000394,8.989,-15.077,20.91,0.62,163,205,33
3432,11-000405,8.012,-13.807,20.56,0.12,278,294,32
3471,11-000444,6.561,-13.181,19.22,1.57,335,425,30
3538,11-000511,7.706,-16.107,16.99,1.03,69,321,27
3540,11-000513,10.064,-15.305,16.89,1.01,142,107,26
3605,11-000578,7.319,-13.755,15.72,0.06,283,357,25
3626,11-000599,7.798,-12.31,15.15,0.0,414,313,24
3686,11-000659,6.76,-14.432,13.78,0.12,221,407,22
3721,11-000694,7.263,-14.735,13.25,0.11,194,362,21
3769,11-000742,6.237,-16.007,12.41,0.63,78,455,20
3828,11-000801,8.694,-13.134,11.5,0.83,339,232,18
3848,11-000821,8.555,-14.655,11.2,0.0,201,244,18
3903,11-000876,6.652,-12.79,10.45,0.8,371,417,17
3907,11-000880,7.747,-12.369,10.43,0.91,409,318,17
3971,11-000944,6.616,-11.997,9.78,0.55,443,420,16
4000,11-000973,11.114,-12.073,9.54,0.86,436,12,15
4071,11-001044,7.474,-13.954,9.0,0.04,265,343,14
4078,11-001051,5.921,-15.933,8.94,0.44,85,484,14
4126,11-001099,8.115,-11.736,8.6,0.24,466,284,14
4130,11-001103,8.444,-15.646,8.59,0.08,111,254,14
