Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
16782,23-000027,-24.81,142.336,80.1,1.03,155,209,124
16787,23-000032,-25.068,142.077,77.72,1.38,131,233,120
16805,23-000050,-24.382,141.891,66.46,1.39,115,170,103
16807,23-000052,-23.067,143.123,63.53,0.46,226,51,98
16817,23-000062,-25.488,143.579,61.11,0.76,268,271,95
16824,23-000069,-23.731,140.881,58.31,1.97,23,111,90
16862,23-000107,-26.417,141.162,46.76,1.01,48,355,72
16866,23-000111,-24.531,144.815,45.37,0.16,380,184,70
16872,23-000117,-26.891,142.729,44.24,1.14,191,398,69
16948,23-000193,-27.668,141.485,36.67,0.67,78,469,57
16977,23-000222,-24.859,145.091,33.88,0.86,405,214,53
17095,23-000340,-27.035,146.032,26.84,0.86,491,411,42
17119,23-000364,-27.637,144.811,25.46,0.17,380,466,40
17179,23-000424,-26.775,141.345,23.19,0.3,65,388,36
17182,23-000427,-22.829,142.598,23.12,0.36,179,29,36
17254,23-000499,-22.68,143.644,20.75,0.4,274,16,32
17264,23-000509,-27.404,141.076,20.59,0.21,40,445,32
17282,23-000527,-27.88,141.58,20.15,0.38,86,488,31
17398,23-000643,-27.622,146.149,17.74,0.64,501,465,28
17455,23-000700,-27.131,144.93,16.43,1.17,391,420,26
17473,23-000718,-27.11,145.532,16.1,0.12,445,418,25
17492,23-000737,-23.688,142.825,15.81,0.18,199,107,25
17652,23-000897,-24.755,143.833,13.44,0.21,291,204,21
17668,23-000913,-27.047,142.062,13.18,0.3,130,413,21
17671,23-000916,-25.815,142.784,13.16,0.83,196,301,21
17737,23-000982,-25.949,144.524,12.52,0.34,354,313,20
17749,23-000994,-25.99,143.241,12.34,0.32,237,317,19
17777,23-001022,-24.461,145.849,12.04,0.24,474,178,19
17825,23-001070,-24.809,143.448,11.58,0.16,256,209,18
17827,23-001072,-25.064,144.105,11.53,0.22,316,232,18
17836,23-001081,-23.068,144.81,11.47,0.41,380,51,18
17858,23-001103,-24.144,145.266,11.24,0.18,421,149,18
17898,23-001143,-24.51,145.621,11.0,1.15,453,182,17
17999,23-001244,-23.241,143.841,10.07,0.17,292,67,16
18012,23-001257,-25.794,142.992,9.98,0.98,215,299,16
18024,23-001269,-27.248,145.385,9.85,0.11,432,431,16
18077,23-001322,-23.281,143.759,9.43,0.3,284,70,15
18149,23-001394,-25.44,141.28,9.02,0.14,59,267,14
18176,23-001421,-25.451,144.622,8.87,0.22,363,268,14
18228,23-001473,-23.296,143.982,8.59,0.0,304,72,14
18234,23-001479,-24.321,142.934,8.56,0.22,209,165,14
18251,23-001496,-23.643,145.654,8.48,0.92,456,103,14
18314,23-001559,-26.097,146.165,8.15,0.89,503,326,13
18320,23-001565,-23.36,144.022,8.13,0.08,308,78,13
