Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
4206,12-000002,12.942,41.864,284.85,0.79,226,357,439
4269,12-000065,14.98,42.71,67.02,0.65,302,172,104
4294,12-000090,13.143,40.304,57.53,0.25,84,339,89
4319,12-000115,15.207,41.507,51.16,0.75,193,151,79
4334,12-000130,12.435,41.211,48.28,0.31,166,403,75
4392,12-000188,12.162,40.215,43.23,0.47,76,428,67
4484,12-000280,11.614,40.471,35.85,0.34,99,477,56
4527,12-000323,12.595,44.856,32.92,0.24,497,388,51
4531,12-000327,11.488,44.365,32.62,0.4,453,489,51
4588,12-000384,14.143,44.617,29.02,1.25,476,248,45
4619,12-000415,12.933,41.753,27.64,1.24,216,358,43
4654,12-000450,12.797,41.925,26.21,1.03,231,370,41
4819,12-000615,12.787,43.262,20.82,0.49,353,371,33
4828,12-000624,12.234,43.779,20.53,0.16,400,421,32
4878,12-000674,11.582,39.424,19.47,0.0,4,480,30
5047,12-000843,15.492,39.5,16.33,0.46,11,125,26
5058,12-000854,13.123,41.847,16.18,0.0,224,340,25
5073,12-000869,11.488,39.566,15.9,0.35,17,489,25
5262,12-001058,16.229,44.481,13.13,0.12,463,58,21
5352,12-001148,16.161,44.163,12.15,0.06,434,64,19
5380,12-001176,14.072,40.588,11.85,0.12,110,254,19
5408,12-001204,13.776,39.663,11.54,0.14,26,281,18
5411,12-001207,16.14,40.998,11.48,0.29,147,66,18
5505,12-001301,12.027,40.112,10.82,0.83,66,440,17
5576,12-001372,13.119,44.953,10.25,0.63,506,341,16
5663,12-001459,11.947,40.589,9.64,0.2,110,447,15
5685,12-001481,12.971,39.935,9.47,0.74,50,354,15
5908,12-001704,16.188,44.557,8.15,0.3,470,62,13
