Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
7115,14-000018,9.677,121.528,61.06,0.23,309,142,94
7117,14-000020,8.84,122.904,57.68,0.29,434,218,89
7119,14-000022,8.217,119.02,57.4,2.2,81,275,89
7136,14-000039,7.049,119.474,45.05,0.9,122,381,70
7149,14-000052,9.48,122.412,41.87,0.27,389,160,65
7158,14-000061,8.27,122.408,38.47,0.16,389,270,60
7171,14-000074,8.565,119.628,33.73,0.41,136,243,52
7180,14-000083,7.603,118.385,31.88,0.39,23,331,50
7212,14-000115,7.547,122.273,27.59,0.21,376,336,43
7229,14-000132,10.912,119.63,25.89,1.44,136,30,40
7244,14-000147,6.811,123.092,24.66,1.1,451,403,38
7269,14-000172,7.854,118.29,22.77,0.21,14,308,36
7286,14-000189,7.303,118.763,21.78,0.51,57,358,34
7330,14-000233,5.648,120.151,19.62,0.36,184,508,31
7427,14-000330,9.204,122.108,14.78,0.98,361,185,23
7478,14-000381,9.582,118.348,13.57,0.98,20,151,21
7515,14-000418,9.622,121.382,12.43,1.1,295,147,20
7593,14-000496,10.408,118.271,10.87,0.81,13,76,17
7603,14-000506,6.372,120.547,10.69,0.87,220,443,17
7676,14-000579,6.064,118.402,9.55,0.76,25,471,15
7706,14-000609,7.271,119.084,9.07,0.71,87,361,14
7773,14-000676,10.099,118.745,8.38,0.52,56,104,13
7801,14-000704,8.641,123.313,8.11,0.8,471,237,13
7812,14-000715,10.934,118.353,8.01,0.46,20,28,13
