Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
2582,10-000139,9.113,-70.859,23.45,1.43,205,194,37
2623,10-000180,7.15,-72.114,19.93,1.2,91,372,31
2626,10-000183,10.443,-72.257,19.69,1.04,78,73,31
2628,10-000185,7.969,-72.24,19.39,1.06,80,298,30
2632,10-000189,8.795,-72.195,19.26,1.24,84,223,30
2640,10-000197,10.513,-69.383,18.6,1.1,339,66,29
2694,10-000251,9.434,-71.178,15.51,1.04,176,164,24
2716,10-000273,11.041,-71.574,14.66,0.93,140,18,23
2769,10-000326,6.939,-72.824,12.56,0.36,27,391,20
2775,10-000332,9.834,-71.036,12.44,0.88,189,128,20
2893,10-000450,9.562,-73.075,9.7,0.84,4,153,15
2962,10-000519,7.637,-72.893,8.7,0.77,21,328,14
2991,10-000548,9.989,-71.512,8.37,0.8,146,114,13
2999,10-000556,10.898,-69.148,8.31,0.73,361,31,13
3007,10-000564,9.556,-72.347,8.19,0.79,70,153,13
3021,10-000578,8.159,-70.904,8.03,0.79,201,280,13
