Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
21585,28-000058,-35.147,119.174,54.64,0.14,95,126,85
21598,28-000089,-36.978,118.635,49.04,0.24,46,293,76
21606,28-000102,-35.558,118.309,45.55,0.14,16,164,71
21693,28-000351,-38.225,119.881,23.44,0.07,159,406,37
21702,28-000371,-36.526,119.336,22.35,0.69,110,252,35
21836,28-000683,-35.068,119.819,13.05,0.09,153,119,21
21861,28-000743,-39.026,119.84,12.09,0.32,155,479,19
21874,28-000768,-38.873,119.318,11.6,0.16,108,465,18
21881,28-000792,-35.304,118.663,11.21,0.89,48,141,18
21931,28-000918,-35.392,118.549,9.7,0.52,38,149,15
21947,28-000953,-37.682,118.423,9.31,0.32,27,357,15
21956,28-000985,-35.219,118.791,9.07,0.61,60,133,14
22001,28-001062,-34.882,119.533,8.33,0.69,127,102,13
22051,29-000077,-37.748,122.378,56.67,0.13,386,363,88
22107,29-000189,-36.547,121.292,41.98,0.31,287,254,65
22131,29-000232,-35.853,121.658,38.5,0.14,320,191,60
22140,29-000249,-34.587,122.334,37.05,0.5,382,76,57
22242,29-000455,-34.39,123.598,27.43,0.77,497,58,43
22264,29-000516,-38.069,121.716,25.64,0.34,326,392,40
22297,29-000576,-35.204,121.094,24.25,0.05,269,132,38
22353,29-000693,-34.672,123.325,21.93,0.85,472,83,34
22395,29-000785,-34.175,122.201,20.14,0.77,370,38,31
22399,29-000793,-37.008,121.262,19.99,0.0,284,295,31
22440,29-000875,-37.28,123.669,18.66,1.31,503,320,29
22518,29-001030,-36.798,120.861,16.26,0.79,248,276,26
22660,29-001327,-38.567,122.609,13.02,0.21,407,437,21
22725,29-001479,-39.251,120.356,11.68,0.27,202,499,18
22755,29-001548,-35.557,121.715,11.17,0.69,326,164,18
22786,29-001606,-34.195,122.947,10.77,0.19,438,40,17
22884,29-001826,-37.959,121.151,9.4,0.21,274,382,15
22920,29-001890,-39.265,120.673,9.03,0.0,231,501,14
