Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
9898,18-000000,-0.128,-45.841,115.99,3.6,434,11,179
9921,18-000023,-1.025,-45.988,60.68,2.89,421,93,94
9927,18-000029,-5.354,-46.24,52.46,1.26,398,486,81
9935,18-000037,-3.027,-46.89,45.36,3.1,339,274,70
9938,18-000040,-2.062,-47.567,43.57,1.2,277,187,68
9948,18-000050,-4.621,-45.317,39.53,1.31,482,419,61
9951,18-000053,-2.466,-46.242,38.0,0.68,398,224,59
9955,18-000057,-4.668,-50.504,37.29,1.28,10,424,58
9979,18-000081,-1.709,-49.199,30.89,0.4,129,155,48
9980,18-000082,-3.368,-48.369,30.69,0.87,204,305,48
9994,18-000096,-0.613,-50.611,28.4,0.97,1,55,44
10020,18-000122,-2.224,-48.076,23.65,0.79,231,202,37
10024,18-000126,-3.816,-45.041,22.79,1.19,507,346,36
10033,18-000135,-3.108,-47.861,21.65,0.44,251,282,34
10061,18-000163,-2.007,-45.911,19.51,1.89,428,182,31
10072,18-000174,-2.647,-47.048,18.54,0.98,324,240,29
10074,18-000176,-3.229,-47.511,18.42,0.16,282,293,29
10152,18-000254,-4.643,-49.731,14.7,0.49,81,421,23
10156,18-000258,-1.864,-45.902,14.46,1.82,429,169,23
10159,18-000261,-0.252,-50.541,14.4,0.52,7,22,23
10167,18-000269,-2.294,-48.232,14.09,0.88,217,208,22
10198,18-000300,-0.433,-45.018,12.89,0.79,509,39,20
10206,18-000308,-3.776,-48.914,12.69,0.11,155,343,20
10217,18-000319,-2.861,-46.53,12.4,0.77,372,259,20
10257,18-000359,-3.954,-47.759,11.21,0.84,260,359,18
10271,18-000373,-1.447,-47.805,10.94,0.36,256,131,17
10355,18-000457,-2.143,-46.762,9.29,0.94,350,194,15
10380,18-000482,-3.439,-46.506,8.81,0.6,374,312,14
10382,18-000484,-0.813,-47.797,8.78,0.8,256,73,14
10407,18-000509,-3.326,-49.964,8.38,0.66,60,302,13
10426,18-000528,-2.793,-46.417,8.09,0.48,382,253,13
10429,18-000531,-1.436,-49.365,8.05,0.0,114,130,13
