Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
3028,11-000001,21.892,-7.943,165.23,2.11,300,55,255
3036,11-000009,19.023,-10.572,107.08,2.3,61,315,165
3046,11-000019,19.915,-8.706,89.51,1.27,231,234,138
3080,11-000053,20.838,-6.547,59.78,0.5,427,150,92
3100,11-000073,22.091,-8.227,52.35,1.17,274,37,81
3112,11-000085,19.892,-6.564,50.21,0.88,425,236,78
3203,11-000176,17.678,-8.138,35.2,1.01,282,438,55
3221,11-000194,18.882,-5.902,33.77,1.02,485,328,52
3306,11-000279,18.084,-8.361,27.12,1.59,262,401,42
3307,11-000280,19.911,-6.216,26.96,1.23,457,235,42
3402,11-000375,17.898,-9.797,21.62,1.08,131,418,34
3620,11-000593,19.647,-7.49,15.3,1.08,341,259,24
3627,11-000600,21.7,-9.52,15.11,0.44,157,72,24
3664,11-000637,18.219,-8.252,14.37,0.48,272,388,23
3667,11-000640,20.05,-7.77,14.29,1.06,316,222,22
3696,11-000669,20.073,-9.024,13.64,0.87,202,220,21
3749,11-000722,17.56,-7.4,12.76,0.39,349,448,20
3796,11-000769,20.577,-9.119,11.95,0.7,193,174,19
3813,11-000786,21.681,-6.929,11.71,0.75,392,74,19
3817,11-000790,20.691,-5.994,11.64,0.1,477,164,18
3871,11-000844,21.837,-11.169,10.87,0.13,7,60,17
3878,11-000851,19.689,-8.72,10.83,0.66,229,255,17
4016,11-000989,20.25,-10.438,9.41,0.0,73,204,15
4022,11-000995,21.526,-7.299,9.36,0.61,358,88,15
4030,11-001003,18.648,-10.32,9.27,0.62,84,349,15
4099,11-001072,21.673,-11.113,8.79,0.09,12,75,14
4139,11-001112,17.706,-10.094,8.5,0.88,105,435,14
4187,11-001160,18.954,-7.407,8.15,0.82,349,322,13
