Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
19251,25-000058,-41.416,-76.31,66.67,1.19,221,185,103
19258,25-000073,-42.166,-76.424,59.69,1.2,211,253,92
19287,25-000117,-43.397,-75.763,47.19,1.43,271,365,73
19338,25-000201,-40.696,-78.154,37.14,0.04,54,120,58
19365,25-000262,-44.095,-76.389,31.63,1.58,214,428,49
19368,25-000268,-43.789,-77.381,31.36,0.35,124,400,49
19370,25-000273,-41.424,-73.248,31.16,1.07,499,186,48
19376,25-000285,-41.217,-76.863,30.46,1.31,171,167,47
19401,25-000341,-41.977,-74.746,26.99,0.0,363,236,42
19508,25-000594,-43.992,-74.784,18.0,0.0,360,419,28
19534,25-000665,-41.757,-78.493,16.53,0.74,23,216,26
19549,25-000696,-42.016,-75.536,16.04,0.45,291,239,25
19649,25-000926,-44.391,-75.497,12.95,0.04,295,455,20
19660,25-000954,-41.79,-73.32,12.7,0.22,493,219,20
19689,25-001028,-44.252,-73.365,11.94,0.2,489,443,19
19708,25-001070,-42.782,-73.341,11.24,0.12,491,309,18
19742,25-001131,-41.934,-77.777,10.59,0.57,88,232,17
19753,25-001154,-41.375,-73.666,10.36,0.1,461,181,16
19793,25-001236,-41.73,-75.392,9.67,0.09,305,213,15
19855,25-001363,-40.712,-77.475,8.75,0.31,115,121,14
19879,25-001416,-43.168,-76.639,8.37,0.77,191,344,13
19880,25-001417,-39.838,-77.938,8.37,0.31,73,42,13
