Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
3043,11-000016,13.416,-19.952,94.21,2.62,231,314,145
3078,11-000051,15.303,-22.124,60.54,1.69,34,142,94
3092,11-000065,13.941,-17.748,54.84,1.74,431,266,85
3129,11-000102,14.794,-18.918,46.32,2.09,325,189,72
3132,11-000105,11.507,-21.294,44.43,1.77,109,487,69
3137,11-000110,14.69,-21.55,43.68,1.48,86,198,68
3155,11-000128,12.024,-21.015,40.74,1.95,134,440,63
3178,11-000151,13.035,-17.994,37.6,1.65,409,348,58
3180,11-000153,12.241,-19.489,37.38,1.07,273,420,58
3193,11-000166,13.209,-17.101,35.66,1.07,490,333,55
3205,11-000178,11.406,-21.617,35.15,0.75,80,496,55
3226,11-000199,11.379,-19.873,33.58,1.53,238,499,52
3249,11-000222,14.631,-20.917,30.98,0.93,143,203,48
3253,11-000226,16.323,-20.928,30.64,0.46,142,50,48
3359,11-000332,15.393,-19.512,23.9,0.7,271,134,37
3385,11-000358,11.337,-20.798,22.42,1.2,154,503,35
3413,11-000386,16.292,-17.775,21.22,1.18,429,52,33
3424,11-000397,14.041,-19.534,20.82,1.32,269,257,33
3451,11-000424,15.809,-21.624,20.01,0.52,79,96,31
3483,11-000456,12.894,-17.068,18.99,0.85,493,361,30
3528,11-000501,12.538,-17.793,17.29,0.54,427,393,27
3545,11-000518,11.88,-21.718,16.75,0.87,71,453,26
3598,11-000571,16.01,-17.644,15.81,1.08,441,78,25
3602,11-000575,16.418,-17.713,15.77,1.17,434,41,25
3635,11-000608,16.016,-22.017,14.96,0.69,43,78,24
3655,11-000628,11.636,-21.714,14.5,0.52,71,475,23
3672,11-000645,12.263,-22.197,14.1,0.66,27,418,22
3682,11-000655,12.949,-17.736,13.8,1.3,432,356,22
3701,11-000674,13.74,-19.679,13.52,0.72,256,284,21
3719,11-000692,16.172,-18.486,13.27,0.38,364,63,21
3744,11-000717,14.648,-18.427,12.87,0.51,370,202,20
3753,11-000726,16.56,-21.393,12.65,0.8,100,28,20
3780,11-000753,12.072,-17.132,12.16,0.87,487,436,19
3854,11-000827,16.007,-18.117,11.09,0.55,398,78,18
3873,11-000846,11.852,-17.889,10.85,0.17,418,456,17
3908,11-000881,13.535,-21.668,10.42,1.02,75,303,17
3918,11-000891,15.42,-19.481,10.3,0.9,274,132,16
3979,11-000952,16.058,-20.931,9.71,0.3,142,74,15
3984,11-000957,14.47,-22.027,9.66,0.35,42,218,15
4066,11-001039,13.165,-21.424,9.04,0.5,97,337,14
4070,11-001043,16.791,-19.686,9.01,0.68,255,7,14
4096,11-001069,13.606,-19.318,8.82,0.8,289,296,14
4125,11-001098,15.635,-21.505,8.6,0.46,90,112,14
4145,11-001118,16.517,-19.228,8.46,0.21,297,32,14
4181,11-001154,15.152,-20.604,8.19,0.86,172,156,13
4202,11-001175,11.757,-19.691,8.01,0.08,255,464,13
