Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
19970,26-000105,-38.624,-22.251,48.54,0.98,22,442,75
19981,26-000125,-33.856,-17.147,45.8,1.21,486,9,71
19996,26-000150,-35.292,-17.797,43.0,0.0,427,140,67
19999,26-000160,-38.786,-17.466,41.17,1.08,457,457,64
20021,26-000211,-35.505,-18.874,36.24,0.95,329,159,56
20050,26-000263,-38.887,-21.362,31.33,0.49,103,466,49
20054,26-000268,-33.818,-19.394,31.11,0.69,282,6,48
20089,26-000330,-35.684,-21.261,26.6,1.35,112,175,41
20113,26-000380,-36.783,-22.393,24.74,0.44,9,275,39
20135,26-000416,-38.372,-17.862,23.24,0.33,421,419,36
20155,26-000449,-36.625,-21.32,22.21,1.23,107,261,35
20242,26-000594,-33.942,-19.703,17.85,0.6,254,17,28
20276,26-000648,-37.534,-19.304,16.57,0.41,290,343,26
20304,26-000701,-35.993,-21.418,15.37,0.27,98,203,24
20310,26-000723,-37.099,-19.822,14.8,0.5,243,304,23
20313,26-000728,-36.806,-16.937,14.78,0.12,505,277,23
20315,26-000736,-38.984,-20.028,14.61,0.18,224,475,23
20317,26-000738,-37.401,-20.534,14.55,0.51,178,331,23
20318,26-000740,-36.632,-18.473,14.53,0.92,365,261,23
20321,26-000743,-34.334,-17.601,14.48,0.15,445,53,23
20332,26-000763,-34.635,-16.952,14.14,0.22,504,80,22
20348,26-000790,-37.158,-21.59,13.77,0.29,82,309,22
20358,26-000808,-34.917,-21.062,13.55,0.16,130,106,21
20387,26-000858,-37.11,-17.224,12.71,0.11,479,305,20
20408,26-000890,-35.275,-16.915,12.22,0.18,507,138,19
20411,26-000893,-36.908,-20.361,12.2,0.1,194,286,19
20424,26-000915,-34.951,-19.945,11.85,0.26,232,109,19
20436,26-000939,-36.495,-20.612,11.54,0.16,171,249,18
20497,26-001041,-34.447,-17.334,10.34,0.13,469,63,16
20505,26-001053,-34.42,-20.208,10.25,0.12,208,60,16
20513,26-001063,-36.557,-22.06,10.13,0.13,39,255,16
20537,26-001095,-37.612,-22.473,9.78,0.3,2,350,16
20567,26-001143,-36.404,-19.385,9.3,0.1,282,241,15
20594,26-001184,-36.948,-20.091,9.01,0.0,218,290,14
20596,26-001186,-35.259,-21.852,8.99,0.46,58,137,14
20659,26-001310,-38.676,-19.812,8.09,0.31,244,447,13
