Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
725,05-000006,34.268,40.672,136.66,1.89,117,463,211
783,05-000070,38.538,41.638,44.91,0.0,205,76,70
811,05-000101,33.849,39.406,39.67,1.14,2,502,62
825,05-000118,38.3,41.648,37.2,2.08,206,97,58
838,05-000134,36.527,39.455,34.96,1.58,7,258,54
853,05-000150,35.074,44.09,32.98,0.81,428,390,51
888,05-000189,35.341,41.398,28.85,0.59,183,366,45
893,05-000195,37.901,40.729,28.36,0.52,123,133,44
898,05-000201,37.791,42.326,27.76,0.83,268,143,43
939,05-000253,37.583,43.487,25.09,0.78,373,162,39
973,05-000295,35.19,41.265,23.18,0.61,171,380,36
995,05-000320,34.815,42.619,21.84,0.54,294,414,34
1012,05-000340,35.322,44.191,21.07,0.88,437,368,33
1013,05-000341,34.949,41.606,21.03,1.02,202,402,33
1038,05-000371,35.257,43.087,20.14,0.55,337,374,31
1107,05-000451,34.046,44.654,17.14,0.44,479,484,27
1126,05-000473,37.088,42.014,16.42,0.08,239,207,26
1149,05-000501,34.738,40.128,15.44,0.55,68,421,24
1170,05-000526,39.016,43.431,14.88,0.48,368,32,23
1171,05-000527,37.588,40.34,14.83,0.39,87,162,23
1186,05-000543,37.998,40.426,14.43,0.32,95,125,23
1192,05-000551,36.749,40.01,14.22,0.45,57,238,22
1201,05-000560,37.27,39.828,13.98,0.39,41,191,22
1224,05-000585,38.417,44.523,13.43,0.35,467,87,21
1251,05-000624,33.808,42.276,12.81,0.44,263,505,20
1259,05-000632,35.253,40.06,12.69,0.39,62,374,20
1291,05-000675,34.495,42.161,11.94,0.49,253,443,19
1296,05-000680,36.365,43.474,11.87,0.26,372,273,19
1304,05-000692,33.987,42.398,11.74,0.41,274,489,19
1371,05-000776,38.478,42.948,10.76,0.16,324,81,17
1373,05-000778,34.114,43.207,10.72,0.39,348,477,17
1395,05-000804,34.646,40.588,10.39,0.34,110,429,16
1471,05-000892,35.278,40.593,9.6,0.42,110,372,15
1476,05-000898,35.258,42.206,9.57,0.25,257,374,15
1487,05-000915,36.609,41.437,9.39,0.31,187,251,15
1501,05-000935,39.286,41.458,9.15,0.21,189,8,15
1509,05-000944,35.642,41.416,9.06,0.13,185,339,14
1533,05-000974,39.366,43.682,8.87,0.61,391,0,14
1539,05-000981,35.973,40.375,8.8,0.29,90,309,14
1553,05-000996,35.103,42.562,8.66,0.23,289,388,14
1555,05-000998,37.312,43.862,8.64,0.14,407,187,14
1565,05-001011,34.979,39.706,8.43,0.6,30,399,13
1589,05-001044,38.557,42.289,8.18,0.0,264,74,13
1590,05-001045,36.77,43.916,8.18,0.14,412,236,13
1594,05-001051,34.864,39.85,8.14,0.24,43,409,13
