Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
19288,25-000119,-35.671,-65.491,46.73,0.07,182,174,72
19349,25-000220,-35.143,-66.109,35.58,0.05,126,126,55
19364,25-000260,-37.229,-65.959,31.76,0.9,139,316,49
19410,25-000365,-37.053,-67.023,25.45,0.63,43,300,40
19436,25-000420,-35.313,-66.714,23.11,0.06,71,141,36
19443,25-000444,-36.095,-63.922,22.32,0.97,325,213,35
19449,25-000454,-39.029,-66.74,22.16,0.79,69,479,35
19493,25-000565,-37.652,-63.806,18.9,0.04,335,354,30
19696,25-001037,-39.054,-67.443,11.84,0.66,5,481,19
19716,25-001088,-35.753,-63.552,11.07,0.66,358,181,18
19724,25-001103,-37.749,-65.527,10.92,0.0,179,363,17
19731,25-001112,-38.879,-64.272,10.79,0.28,293,465,17
19734,25-001117,-38.032,-63.832,10.72,0.09,333,388,17
19745,25-001138,-37.629,-62.202,10.51,0.0,481,352,17
19754,25-001155,-39.1,-63.43,10.34,0.07,369,486,16
19777,25-001206,-37.441,-67.306,9.88,0.61,17,335,16
19800,25-001254,-38.626,-65.934,9.55,0.43,142,442,15
19811,25-001273,-35.354,-65.744,9.45,0.02,159,145,15
19818,25-001286,-39.075,-62.21,9.39,0.26,480,483,15
19824,25-001298,-34.079,-63.306,9.26,0.41,381,29,15
19826,25-001301,-36.608,-65.796,9.21,0.37,154,259,15
19845,25-001347,-34.415,-66.568,8.92,0.38,84,60,14
19847,25-001351,-39.217,-67.113,8.87,0.12,35,496,14
19899,25-001453,-36.77,-66.942,8.18,0.07,50,274,13
