Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
318,04-000002,39.351,-8.094,109.26,0.16,286,2,169
330,04-000017,36.553,-9.009,60.09,0.39,203,256,93
337,04-000025,34.438,-6.07,53.74,0.7,470,448,83
345,04-000035,35.992,-6.614,46.89,0.39,421,307,73
347,04-000039,36.003,-10.558,45.95,0.29,62,306,71
355,04-000050,36.169,-9.752,40.88,0.62,136,291,63
361,04-000060,34.065,-10.753,38.81,1.22,45,482,60
365,04-000066,35.103,-9.59,36.45,0.54,150,388,57
397,04-000112,37.151,-10.511,27.92,0.15,67,202,43
413,04-000136,34.929,-7.584,25.82,0.58,333,403,40
428,04-000158,35.971,-8.101,24.07,0.67,286,309,38
444,04-000186,34.014,-7.723,21.71,0.17,320,487,34
448,04-000191,34.747,-8.456,21.07,0.66,253,420,33
450,04-000193,37.251,-5.733,20.97,0.12,501,192,33
466,04-000223,36.475,-5.644,18.76,0.27,509,263,29
476,04-000235,36.977,-9.519,17.96,0.17,157,217,28
480,04-000242,34.136,-9.29,17.53,0.75,178,475,27
497,04-000261,37.971,-5.836,16.51,0.89,491,127,26
503,04-000267,34.835,-9.055,16.36,0.51,199,412,26
532,04-000308,35.632,-5.912,14.57,0.19,484,340,23
544,04-000324,37.811,-9.546,13.88,0.07,154,142,22
555,04-000336,37.642,-5.905,13.23,0.25,485,157,21
563,04-000349,35.339,-8.468,12.73,0.08,252,366,20
564,04-000350,34.545,-6.707,12.62,0.16,412,438,20
570,04-000356,36.113,-8.622,12.45,0.47,238,296,20
575,04-000362,34.723,-9.36,12.14,0.25,171,422,19
589,04-000378,37.144,-9.304,11.8,0.69,176,202,19
602,04-000397,35.926,-7.581,11.32,0.08,333,313,18
614,04-000413,34.523,-7.521,10.82,0.16,338,440,17
615,04-000415,36.502,-8.562,10.78,0.83,244,260,17
624,04-000427,35.059,-8.6,10.56,0.25,240,392,17
629,04-000434,35.203,-8.604,10.38,0.05,240,379,16
645,04-000454,34.267,-6.114,9.9,0.84,466,464,16
657,04-000471,33.764,-8.725,9.51,0.24,229,509,15
679,04-000503,34.517,-9.993,9.02,0.13,114,441,14
684,04-000511,35.462,-7.127,8.89,0.14,374,355,14
688,04-000515,33.927,-5.679,8.81,0.22,506,494,14
711,04-000550,34.087,-10.141,8.15,0.15,100,480,13
