Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
723,05-000004,33.025,29.244,145.56,1.64,101,65,224
750,05-000031,33.451,32.701,62.76,1.2,415,27,97
786,05-000074,32.554,32.493,44.03,0.53,396,108,68
788,05-000077,32.448,28.453,43.83,1.51,29,118,68
801,05-000091,30.869,29.454,41.62,1.4,120,261,65
901,05-000204,30.791,31.088,27.73,0.69,269,268,43
1200,05-000559,32.984,30.315,14.04,0.36,198,69,22
1210,05-000569,30.564,31.564,13.74,0.29,312,289,22
1272,05-000648,30.164,32.244,12.35,0.58,374,325,19
1275,05-000652,33.481,33.498,12.27,0.36,488,24,19
1277,05-000654,32.682,31.199,12.24,0.13,279,97,19
1368,05-000773,32.852,33.248,10.78,0.42,465,81,17
1387,05-000794,30.234,30.617,10.46,0.38,226,319,17
1398,05-000808,33.394,30.724,10.37,0.45,236,32,16
1407,05-000819,32.02,32.949,10.28,0.23,438,157,16
1412,05-000824,33.066,30.92,10.21,0.16,253,62,16
1486,05-000912,30.775,29.406,9.43,0.41,116,270,15
4539,12-000335,29.872,30.535,31.97,0.16,218,352,50
4657,12-000453,29.24,31.233,26.14,0.53,282,409,41
4910,12-000706,28.69,28.552,18.95,-0.01,38,459,30
5055,12-000851,29.633,32.509,16.23,0.15,398,374,25
5285,12-001081,28.993,31.432,12.91,0.26,300,432,20
5403,12-001199,29.901,30.869,11.58,0.16,249,349,18
5437,12-001233,28.272,31.39,11.3,0.83,296,497,18
5446,12-001242,29.141,31.735,11.24,0.57,327,418,18
5456,12-001252,29.788,30.08,11.18,0.13,177,359,18
5758,12-001554,28.364,33.496,9.01,0.22,487,489,14
5800,12-001596,29.265,29.623,8.81,0.19,136,407,14
5854,12-001650,29.939,32.426,8.54,0.2,390,346,14
5879,12-001675,28.261,31.501,8.36,1.04,306,498,13
5918,12-001714,28.232,31.135,8.11,0.0,273,501,13
