Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
18357,24-000010,-34.682,-164.235,156.58,1.31,410,84,241
18369,24-000036,-35.551,-167.162,91.64,0.85,144,163,141
18378,24-000059,-38.419,-163.911,76.49,1.18,439,424,118
18488,24-000288,-34.006,-163.479,36.48,0.53,478,23,57
18514,24-000359,-34.781,-165.471,32.67,1.53,297,93,51
18552,24-000442,-36.573,-164.69,28.9,0.7,368,256,45
18557,24-000450,-38.538,-164.704,28.72,0.41,367,434,45
18564,24-000463,-35.931,-164.42,28.13,0.0,393,198,44
18567,24-000466,-38.173,-164.807,27.97,0.39,358,401,44
18593,24-000520,-36.251,-164.914,25.99,0.29,348,227,40
18656,24-000661,-35.208,-166.764,22.02,1.27,180,132,34
18687,24-000734,-36.27,-166.962,20.28,0.19,162,228,32
18694,24-000750,-34.731,-166.048,19.98,0.47,245,89,31
18699,24-000763,-38.998,-164.061,19.62,1.38,425,476,31
18706,24-000775,-35.163,-164.909,19.29,1.21,348,128,30
18728,24-000813,-35.202,-164.06,18.49,0.06,426,131,29
18859,24-001094,-37.592,-165.96,14.2,0.01,253,349,22
18887,24-001160,-37.318,-163.388,13.37,0.94,487,324,21
18970,24-001361,-37.086,-168.019,11.44,1.51,66,303,18
19021,24-001457,-38.795,-165.965,10.7,0.72,253,458,17
19033,24-001482,-36.264,-163.567,10.45,0.1,470,228,17
19065,24-001562,-35.519,-166.211,9.94,0.72,230,160,16
19111,24-001665,-34.824,-167.592,9.23,0.15,105,97,15
19152,24-001751,-36.697,-165.375,8.77,0.14,306,267,14
19164,24-001770,-35.779,-166.633,8.68,0.72,192,184,14
19185,24-001809,-39.217,-164.326,8.43,0.0,401,496,13
