Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
16914,23-000159,-29.892,162.948,38.83,0.41,494,160,60
17156,23-000401,-29.032,159.899,24.18,0.56,217,82,38
17235,23-000480,-29.683,163.081,21.23,0.43,507,141,33
17302,23-000547,-29.615,159.009,19.62,1.31,137,135,31
17328,23-000573,-29.836,158.794,19.0,0.29,117,155,30
17374,23-000619,-28.206,163.122,18.1,0.09,510,7,28
17696,23-000941,-28.869,160.158,12.89,0.95,241,67,20
17874,23-001119,-28.887,162.553,11.15,0.71,459,69,18
17925,23-001170,-28.886,160.796,10.72,0.0,299,69,17
17955,23-001200,-28.31,158.763,10.46,0.82,114,16,17
18004,23-001249,-29.693,161.361,10.03,0.05,350,142,16
18130,23-001375,-29.038,157.544,9.09,0.18,3,82,14
18194,23-001439,-28.648,159.074,8.75,0.18,142,47,14
18222,23-001467,-28.996,159.125,8.61,0.74,147,79,14
18325,23-001570,-28.411,159.005,8.11,0.07,136,25,13
22040,29-000062,-31.231,162.669,61.02,0.89,469,282,94
22048,29-000073,-30.767,158.616,57.29,0.94,101,240,89
22074,29-000111,-31.995,160.35,51.43,1.03,258,351,80
22214,29-000391,-30.495,159.776,29.77,0.08,206,215,46
22241,29-000451,-33.669,158.445,27.73,0.59,85,503,43
22314,29-000618,-33.222,161.293,23.45,1.2,344,463,37
22321,29-000632,-32.965,158.821,23.2,0.51,120,439,36
22328,29-000647,-30.463,160.363,22.82,0.42,260,212,36
22345,29-000680,-30.774,162.427,22.18,0.79,447,240,35
22459,29-000920,-31.146,157.668,17.86,0.16,15,274,28
22504,29-001006,-32.196,159.422,16.52,1.07,174,369,26
22554,29-001103,-31.432,159.083,15.36,0.34,143,300,24
22596,29-001197,-33.419,161.036,14.3,0.32,321,480,22
22628,29-001262,-30.208,158.168,13.62,0.38,60,189,21
22652,29-001304,-33.043,158.65,13.21,0.61,104,446,21
22664,29-001333,-33.284,159.811,12.94,0.22,209,468,20
22733,29-001495,-30.81,161.832,11.55,0.1,393,243,18
22746,29-001531,-32.7,160.525,11.28,0.14,274,415,18
22747,29-001532,-30.183,157.562,11.27,0.47,5,186,18
22754,29-001547,-30.209,163.01,11.18,0.82,500,189,18
22821,29-001683,-32.099,157.509,10.28,0.41,0,361,16
22905,29-001863,-33.167,159.601,9.2,0.15,190,458,15
22925,29-001898,-30.71,160.045,9.02,0.1,231,234,14
22929,29-001905,-31.481,158.548,8.98,0.17,95,304,14
22935,29-001915,-31.867,158.014,8.94,0.0,46,339,14
22969,29-001973,-32.805,158.348,8.65,0.8,77,425,14
22971,29-001983,-30.642,157.908,8.63,0.32,37,228,14
22976,29-001991,-30.127,160.584,8.6,0.27,280,181,14
22987,29-002018,-31.551,158.147,8.49,0.17,58,311,14
23020,29-002085,-32.522,162.118,8.21,0.76,419,399,13
23021,29-002086,-33.412,159.928,8.21,0.21,220,480,13
23028,29-002098,-32.058,158.273,8.14,0.12,70,357,13
23046,29-002128,-33.077,160.164,8.0,0.21,242,449,13
