Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
15476,22-000247,-29.968,117.67,29.56,0.07,469,167,46
15933,22-000704,-28.14,116.178,15.6,0.04,334,1,24
15944,22-000715,-28.224,116.841,15.37,1.04,394,8,24
15968,22-000739,-29.431,115.444,15.0,0.06,267,118,24
16406,22-001177,-28.348,114.748,10.2,0.79,204,20,16
16721,22-001492,-28.216,113.253,8.16,0.61,68,8,13
21586,28-000060,-32.313,115.484,54.35,0.13,271,380,84
21666,28-000279,-33.696,117.172,26.93,0.13,424,506,42
21672,28-000294,-33.247,117.614,26.37,0.16,464,465,41
21696,28-000355,-30.318,115.031,23.28,0.08,229,199,36
21727,28-000426,-32.641,114.455,20.08,1.42,177,410,31
21760,28-000510,-31.745,117.433,17.1,0.27,448,328,27
21779,28-000551,-33.475,114.731,15.93,0.0,202,486,25
21824,28-000653,-31.7,116.982,13.79,0.06,407,324,22
21950,28-000959,-30.641,116.764,9.27,0.06,387,228,15
22007,28-001082,-33.729,117.881,8.14,0.06,488,509,13
