Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
13571,21-000013,-25.331,71.882,94.5,1.06,398,257,146
13712,21-000154,-25.428,68.716,44.99,0.33,110,265,70
13843,21-000285,-27.444,69.823,33.4,1.47,211,449,52
13849,21-000291,-26.838,68.499,33.16,1.35,90,394,52
13986,21-000428,-24.516,70.1,26.12,0.75,236,183,41
14017,21-000459,-24.096,70.809,25.33,0.43,300,144,39
14194,21-000636,-25.27,69.264,20.14,0.44,160,251,31
14195,21-000637,-26.148,69.432,20.12,0.74,175,331,31
14214,21-000656,-25.617,69.338,19.75,1.34,166,283,31
14311,21-000753,-26.441,68.648,17.62,0.44,104,358,28
14349,21-000791,-26.487,70.644,16.88,0.47,285,362,26
14384,21-000826,-26.26,68.829,16.33,0.4,120,341,26
14426,21-000868,-23.812,70.797,15.66,0.37,299,119,25
14448,21-000890,-23.621,69.932,15.37,0.86,220,101,24
14454,21-000896,-24.567,70.447,15.27,0.16,267,187,24
14565,21-001007,-26.893,70.24,13.89,0.18,248,399,22
14582,21-001024,-26.338,72.096,13.67,1.2,417,348,22
14589,21-001031,-25.95,68.665,13.56,0.25,105,313,21
14637,21-001079,-23.418,71.006,12.93,0.11,318,83,20
14646,21-001088,-22.738,69.518,12.89,0.62,183,21,20
14673,21-001115,-23.922,70.624,12.68,0.4,283,129,20
14693,21-001135,-27.5,68.828,12.41,1.04,120,454,20
14768,21-001210,-25.221,71.36,11.66,1.04,350,247,18
14770,21-001212,-22.886,70.055,11.65,0.25,232,35,18
14771,21-001213,-27.953,70.386,11.63,0.55,262,495,18
14887,21-001329,-24.916,68.78,10.61,0.42,116,219,17
15013,21-001455,-24.147,69.714,9.5,0.95,201,149,15
15016,21-001458,-22.585,68.356,9.47,0.22,77,7,15
15184,21-001626,-26.779,71.144,8.33,0.28,331,388,13
15223,21-001665,-24.888,71.491,8.02,0.0,362,216,13
