Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
8453,16-000309,-6.19,-144.529,28.93,0.68,156,51,45
8467,16-000323,-7.167,-142.23,28.41,0.16,365,140,44
8555,16-000411,-6.383,-144.351,25.03,1.49,172,68,39
8585,16-000441,-9.81,-145.468,23.7,0.0,71,380,37
8668,16-000524,-9.498,-141.763,21.3,0.98,407,351,33
8785,16-000641,-6.359,-141.658,18.14,1.01,417,66,28
8846,16-000702,-6.58,-141.982,16.94,0.39,387,86,27
8988,16-000844,-9.537,-145.92,14.59,0.0,29,355,23
9263,16-001119,-7.284,-141.965,11.04,0.32,389,150,17
9275,16-001131,-5.958,-143.672,10.94,0.04,234,30,17
9409,16-001265,-8.918,-142.398,9.73,0.03,349,299,15
9422,16-001278,-8.095,-145.042,9.62,0.56,109,224,15
9439,16-001295,-7.919,-141.37,9.49,0.2,443,208,15
9447,16-001303,-7.784,-141.328,9.39,0.12,447,196,15
9455,16-001311,-8.046,-141.295,9.34,0.15,450,219,15
9539,16-001395,-7.792,-140.853,8.85,0.0,490,196,14
9567,16-001423,-7.468,-141.443,8.64,0.23,436,167,14
9568,16-001424,-10.996,-141.671,8.64,0.71,415,487,14
9569,16-001425,-8.19,-145.549,8.63,0.12,63,233,14
9617,16-001473,-5.74,-142.579,8.38,0.71,333,10,13
