Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
2066,08-000021,21.108,-164.516,47.55,0.13,384,126,74
2093,08-000048,22.014,-166.568,32.0,0.32,198,44,50
2094,08-000049,21.622,-164.912,31.87,0.24,348,79,50
2104,08-000059,21.649,-163.837,28.1,0.1,446,77,44
2128,08-000083,19.898,-165.176,23.29,0.07,324,236,36
2148,08-000103,18.496,-165.022,19.25,0.17,338,363,30
2173,08-000128,22.308,-163.999,15.38,0.17,431,17,24
2180,08-000135,19.212,-163.824,14.76,0.12,447,298,23
2181,08-000136,18.614,-168.439,14.72,0.16,28,353,23
2204,08-000159,18.122,-166.219,13.14,0.15,229,397,21
2217,08-000172,19.988,-167.664,12.53,0.35,98,228,20
2222,08-000177,20.528,-164.562,12.35,1.24,380,179,19
2227,08-000182,22.026,-166.197,12.11,0.03,231,43,19
2280,08-000235,19.62,-167.449,9.81,0.18,118,261,16
2304,08-000259,19.936,-168.383,9.22,0.96,33,232,15
2316,08-000271,17.228,-168.561,8.9,0.1,17,478,14
2330,08-000285,21.613,-163.398,8.57,0.7,486,80,14
