Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
18351,24-000002,-34.386,-177.611,260.85,1.6,217,57,402
18353,24-000004,-37.631,-175.838,222.88,0.63,378,352,343
18410,24-000115,-33.973,-176.998,57.17,0.37,272,20,88
18420,24-000134,-34.851,-175.167,53.2,0.89,439,100,82
18424,24-000140,-34.026,-174.409,52.79,1.38,507,25,82
18433,24-000161,-39.06,-178.18,48.32,2.0,165,482,75
18454,24-000213,-34.868,-179.68,42.78,0.0,29,101,66
18460,24-000221,-34.284,-174.491,42.03,0.88,500,48,65
18479,24-000261,-39.15,-178.669,38.41,1.11,120,490,60
18536,24-000403,-35.25,-174.531,30.91,0.43,496,136,48
18587,24-000510,-35.939,-179.342,26.33,0.23,59,198,41
18589,24-000512,-38.24,-176.956,26.29,0.0,276,407,41
18616,24-000571,-34.176,-178.946,24.24,0.27,95,38,38
18696,24-000756,-39.002,-177.485,19.72,0.63,228,477,31
18826,24-001031,-34.2,-179.3,15.05,0.39,63,40,24
18849,24-001075,-34.858,-179.966,14.47,0.6,3,100,23
18899,24-001187,-38.628,-179.254,13.03,0.06,67,443,21
18977,24-001374,-38.872,-178.246,11.32,0.4,159,465,18
18994,24-001408,-37.95,-178.757,11.03,0.91,112,381,17
19080,24-001595,-34.063,-177.912,9.69,0.77,189,28,15
19089,24-001615,-37.272,-179.79,9.58,0.75,19,319,15
19120,24-001687,-38.195,-174.522,9.06,0.59,497,403,14
19130,24-001712,-38.552,-176.678,8.94,0.51,301,436,14
19144,24-001734,-38.266,-174.391,8.84,0.73,509,410,14
19165,24-001772,-33.925,-179.023,8.67,0.78,88,15,14
19173,24-001790,-35.135,-179.054,8.53,0.64,85,125,14
19190,24-001819,-38.831,-177.675,8.39,0.42,211,461,13
19211,24-001859,-36.812,-178.23,8.2,0.0,160,278,13
