Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
19986,26-000136,-36.273,-55.123,44.79,2.07,102,229,69
19997,26-000154,-37.738,-54.464,42.33,1.47,162,362,66
20061,26-000280,-36.097,-54.437,30.24,0.95,164,213,47
20083,26-000320,-35.83,-54.965,27.47,0.73,116,188,43
20090,26-000334,-36.017,-52.633,26.19,0.92,328,205,41
20100,26-000352,-35.376,-55.036,25.58,0.25,110,147,40
20129,26-000405,-38.683,-51.663,23.76,1.03,416,448,37
20154,26-000448,-34.001,-52.706,22.25,0.66,321,22,35
20211,26-000538,-33.765,-54.37,19.41,0.19,170,1,30
20212,26-000540,-37.887,-53.157,19.29,1.27,280,375,30
20237,26-000585,-35.404,-51.949,18.07,0.55,390,150,28
20299,26-000689,-34.939,-56.229,15.65,0.26,1,108,25
20382,26-000850,-35.937,-53.77,12.89,0.21,225,198,20
20389,26-000861,-38.32,-53.019,12.66,0.34,293,415,20
20397,26-000873,-37.301,-50.686,12.44,0.0,505,322,20
20398,26-000874,-37.794,-51.895,12.44,0.0,395,367,20
20401,26-000877,-36.759,-53.911,12.41,0.27,212,273,20
20405,26-000882,-38.422,-50.762,12.37,0.53,498,424,20
20445,26-000955,-34.403,-52.915,11.39,0.23,302,59,18
20484,26-001022,-36.563,-55.557,10.64,0.0,62,255,17
20519,26-001072,-38.608,-54.188,10.02,0.21,187,441,16
20539,26-001099,-38.721,-51.999,9.75,0.32,386,451,15
20546,26-001110,-37.742,-51.41,9.67,0.17,439,362,15
20553,26-001122,-35.411,-54.185,9.54,0.0,187,150,15
20579,26-001161,-39.041,-56.116,9.16,0.28,12,480,15
20604,26-001201,-38.876,-53.318,8.85,0.34,266,465,14
20610,26-001213,-34.966,-55.202,8.77,0.13,95,110,14
20614,26-001220,-38.542,-54.635,8.72,0.44,146,435,14
20624,26-001247,-35.009,-50.942,8.46,0.47,482,114,14
20631,26-001262,-38.324,-55.489,8.36,0.44,69,415,13
20643,26-001283,-36.062,-53.211,8.23,0.0,276,210,13
20665,26-001321,-39.042,-54.659,8.04,0.0,144,480,13
