Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
16760,23-000005,-21.138,153.847,148.51,0.78,179,387,229
16761,23-000006,-19.262,156.973,115.46,0.6,463,216,178
16831,23-000076,-16.94,155.615,55.51,0.97,339,5,86
16859,23-000104,-19.517,156.966,46.96,1.3,462,240,73
16911,23-000156,-17.832,155.258,39.32,1.16,307,86,61
16938,23-000183,-22.132,155.821,37.13,0.19,358,477,58
16941,23-000186,-16.951,157.417,36.99,1.12,503,6,57
16962,23-000207,-22.491,152.118,35.41,1.86,22,510,55
16974,23-000219,-21.114,156.625,34.2,0.78,431,385,53
17055,23-000300,-17.19,152.979,28.66,0.14,100,28,45
17099,23-000344,-20.516,154.49,26.67,0.13,237,330,42
17162,23-000407,-19.921,152.84,23.95,0.79,87,276,37
17223,23-000468,-20.778,155.183,21.71,0.47,300,354,34
17238,23-000483,-18.896,156.515,21.08,0.17,421,183,33
17359,23-000604,-19.538,152.334,18.35,0.49,41,241,29
17404,23-000649,-19.804,156.593,17.56,0.18,428,266,28
17423,23-000668,-21.171,153.548,17.06,1.25,151,390,27
17463,23-000708,-17.302,152.589,16.32,0.43,64,38,26
17514,23-000759,-17.241,153.856,15.41,0.32,179,33,24
17545,23-000790,-17.24,153.643,14.97,0.29,160,33,24
17561,23-000806,-19.966,155.562,14.66,0.99,334,280,23
17572,23-000817,-20.496,155.852,14.53,0.2,361,328,23
17577,23-000822,-19.398,151.983,14.49,0.35,9,229,23
17705,23-000950,-17.469,155.62,12.84,0.22,340,53,20
17713,23-000958,-22.375,154.807,12.76,0.36,266,499,20
17740,23-000985,-18.788,157.185,12.44,0.04,482,173,20
17746,23-000991,-19.56,155.648,12.35,0.3,342,243,19
17757,23-001002,-19.445,156.216,12.24,0.88,394,233,19
17768,23-001013,-21.698,151.895,12.09,1.11,1,438,19
17769,23-001014,-18.227,157.405,12.09,0.14,502,122,19
17821,23-001066,-17.709,152.981,11.6,0.86,100,75,18
17859,23-001104,-19.638,157.093,11.23,0.72,474,251,18
17928,23-001173,-18.176,153.677,10.67,0.89,163,118,17
17946,23-001191,-19.389,152.631,10.51,0.09,68,228,17
17969,23-001214,-19.769,152.93,10.35,0.91,95,262,16
17997,23-001242,-17.088,152.599,10.08,0.1,65,19,16
18008,23-001253,-22.428,154.459,10.01,0.0,234,504,16
18015,23-001260,-19.186,154.411,9.95,0.26,230,209,16
18061,23-001306,-19.024,152.023,9.62,0.31,13,195,15
18111,23-001356,-19.528,151.923,9.21,0.34,4,241,15
18117,23-001362,-18.267,152.531,9.17,0.24,59,126,15
18193,23-001438,-21.0,155.655,8.75,0.93,343,374,14
18211,23-001456,-17.043,153.846,8.65,0.24,179,15,14
18239,23-001484,-19.673,154.907,8.55,0.9,275,254,14
18313,23-001558,-17.402,157.157,8.15,0.77,479,47,13
