Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
332,04-000020,37.079,-55.477,58.64,0.96,70,208,91
341,04-000031,34.929,-54.024,50.14,0.91,202,403,78
391,04-000105,35.635,-55.227,28.36,0.5,92,339,44
417,04-000142,38.398,-52.945,25.5,0.32,300,88,40
430,04-000161,35.839,-54.137,23.92,0.3,191,321,37
433,04-000165,35.221,-55.427,23.53,0.21,74,377,37
451,04-000194,39.1,-53.419,20.79,0.28,257,24,32
461,04-000216,35.66,-54.019,19.12,1.05,202,337,30
462,04-000217,34.733,-55.277,19.0,0.19,88,421,30
483,04-000245,36.825,-54.571,17.35,0.15,152,231,27
508,04-000275,38.178,-54.769,15.97,0.22,134,108,25
520,04-000294,35.558,-50.886,15.18,0.94,487,346,24
523,04-000298,37.446,-51.592,14.89,0.87,423,175,23
524,04-000299,38.995,-51.173,14.85,0.15,461,34,23
547,04-000327,36.104,-51.447,13.7,0.76,436,297,22
588,04-000377,37.877,-51.028,11.8,0.62,474,136,19
600,04-000395,38.692,-54.627,11.34,0.19,147,62,18
618,04-000419,36.435,-53.508,10.69,0.0,249,267,17
631,04-000436,38.977,-55.392,10.3,0.05,77,36,16
672,04-000495,36.566,-53.587,9.1,0.0,241,255,14
682,04-000509,39.301,-51.264,8.96,0.09,452,6,14
706,04-000544,37.819,-54.308,8.2,0.04,176,141,13
707,04-000545,37.171,-54.722,8.2,0.57,138,200,13
710,04-000549,33.85,-52.747,8.17,0.67,318,501,13
713,04-000553,39.023,-55.075,8.13,0.07,106,31,13
719,04-000563,35.726,-52.809,8.01,0.4,312,331,13
