Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
8269,16-000125,-28.221,-172.559,46.2,0.0,164,8,72
8350,16-000206,-29.373,-169.331,36.08,1.16,458,113,56
8487,16-000343,-28.683,-173.453,27.91,0.65,83,50,43
8551,16-000407,-29.341,-173.317,25.18,0.29,96,110,39
8553,16-000409,-28.276,-169.86,25.07,0.46,410,13,39
8599,16-000455,-28.52,-169.533,23.16,0.36,439,35,36
8626,16-000482,-28.158,-171.449,22.52,0.41,265,2,35
9023,16-000879,-29.133,-171.75,13.99,0.33,238,91,22
9111,16-000967,-29.637,-168.873,12.97,0.34,499,137,20
9144,16-001000,-28.444,-173.087,12.44,0.2,117,28,20
9182,16-001038,-29.22,-173.861,11.9,0.16,46,99,19
9265,16-001121,-28.131,-168.935,11.02,0.34,494,0,17
9277,16-001133,-28.159,-170.098,10.94,0.41,388,3,17
9301,16-001157,-29.193,-168.977,10.7,0.14,490,97,17
9373,16-001229,-29.873,-170.313,9.98,0.82,369,158,16
9424,16-001280,-29.451,-174.082,9.62,0.22,26,120,15
9444,16-001300,-28.573,-173.61,9.41,0.58,69,40,15
9697,16-001553,-28.582,-169.615,8.04,0.72,432,41,13
18359,24-000014,-31.241,-168.878,130.09,0.85,499,283,201
18396,24-000091,-32.081,-170.803,62.31,0.76,324,359,96
18397,24-000092,-31.737,-170.708,62.14,1.42,333,328,96
18408,24-000112,-30.313,-174.311,57.91,0.55,5,198,90
18427,24-000147,-30.237,-170.564,51.46,1.1,346,191,80
18444,24-000188,-31.654,-172.323,45.46,0.08,186,320,70
18451,24-000202,-33.58,-170.885,43.69,0.31,317,495,68
18503,24-000331,-30.45,-173.317,33.8,1.7,96,211,52
18562,24-000461,-30.07,-171.111,28.16,0.9,296,176,44
18576,24-000488,-31.129,-171.849,27.13,0.15,229,272,42
18689,24-000738,-33.108,-171.572,20.24,0.12,254,452,32
18729,24-000817,-32.28,-173.318,18.39,0.25,96,377,29
18750,24-000867,-30.155,-171.746,17.52,0.34,238,184,27
18764,24-000894,-33.714,-171.442,17.06,0.26,266,507,27
18784,24-000948,-32.0,-171.235,16.17,0.92,285,352,25
18802,24-000981,-31.349,-169.065,15.71,1.4,482,292,25
18823,24-001027,-33.146,-172.046,15.09,0.28,211,456,24
19008,24-001433,-31.667,-169.291,10.87,1.12,461,321,17
19010,24-001436,-30.317,-173.136,10.86,0.69,112,199,17
19043,24-001508,-33.627,-172.657,10.3,0.92,156,499,16
19050,24-001524,-33.251,-170.609,10.22,0.31,342,465,16
19066,24-001565,-31.989,-171.7,9.92,0.16,243,351,16
19091,24-001618,-33.593,-171.787,9.55,0.1,235,496,15
19148,24-001741,-31.625,-172.3,8.81,0.06,188,317,14
19194,24-001829,-32.552,-171.707,8.35,0.73,242,402,13
19198,24-001836,-32.913,-171.201,8.31,0.09,288,434,13
