Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
13602,21-000044,-5.951,75.157,72.36,1.46,184,29,112
13676,21-000118,-9.819,73.339,49.88,0.89,19,381,77
13703,21-000145,-9.617,73.893,47.11,0.47,69,362,73
13752,21-000194,-8.424,78.29,40.67,0.18,469,254,63
13755,21-000197,-7.682,76.425,40.18,0.78,299,186,62
13827,21-000269,-9.115,76.058,34.58,0.81,266,317,54
13839,21-000281,-8.573,78.747,33.8,0.03,510,267,52
13930,21-000372,-5.788,73.28,28.61,0.31,14,14,45
13970,21-000412,-5.687,77.716,26.72,0.77,417,5,42
13999,21-000441,-10.303,75.334,25.8,0.17,200,424,40
14034,21-000476,-6.048,78.151,24.7,0.46,456,38,38
14057,21-000499,-8.628,75.884,24.14,0.86,250,272,38
14162,21-000604,-6.019,78.341,20.98,1.36,473,35,33
14168,21-000610,-5.982,76.251,20.92,0.47,283,32,33
14192,21-000634,-7.831,77.246,20.19,1.64,374,200,32
14198,21-000640,-7.538,76.676,20.05,1.49,322,173,31
14206,21-000648,-6.865,75.248,19.85,0.38,192,112,31
14223,21-000665,-7.747,73.699,19.47,1.39,52,192,30
14228,21-000670,-11.169,75.167,19.37,0.48,185,503,30
14277,21-000719,-7.397,75.514,18.16,0.48,217,160,28
14279,21-000721,-9.545,76.896,18.15,0.56,342,356,28
14344,21-000786,-11.093,75.779,16.97,0.61,241,496,27
14392,21-000834,-8.185,74.175,16.24,1.41,95,232,25
14393,21-000835,-6.53,75.317,16.18,1.29,199,82,25
14407,21-000849,-9.998,74.921,15.93,0.08,163,397,25
14462,21-000904,-7.356,73.2,15.16,0.26,6,157,24
14537,21-000979,-7.271,74.948,14.28,0.23,165,149,22
14543,21-000985,-6.165,73.261,14.22,0.32,12,49,22
14556,21-000998,-10.441,74.505,14.01,0.28,125,437,22
14557,21-000999,-9.435,74.384,14.01,0.25,114,346,22
14581,21-001023,-5.654,75.957,13.68,0.5,257,2,22
14623,21-001065,-9.158,73.464,13.12,0.43,30,320,21
14628,21-001070,-6.522,73.417,13.05,0.32,26,81,21
14629,21-001071,-8.046,76.079,13.01,0.0,268,219,21
14657,21-001099,-9.075,78.654,12.82,1.12,502,313,20
14736,21-001178,-8.253,76.118,11.99,0.36,271,238,19
14804,21-001246,-6.427,77.052,11.29,0.27,356,72,18
14836,21-001278,-9.606,74.133,10.99,0.87,91,361,17
14906,21-001348,-9.405,73.33,10.46,0.85,18,343,17
14911,21-001353,-6.005,75.675,10.45,0.0,231,34,17
14941,21-001383,-10.805,77.125,10.12,0.94,363,470,16
14967,21-001409,-8.779,75.159,9.87,0.12,184,286,16
15011,21-001453,-7.16,76.769,9.51,1.03,331,139,15
15074,21-001516,-8.989,76.501,9.07,0.26,306,305,14
15078,21-001520,-8.03,78.331,9.02,0.76,472,218,14
15092,21-001534,-11.217,78.145,8.96,0.72,456,508,14
15099,21-001541,-7.993,75.75,8.88,0.1,238,215,14
15115,21-001557,-9.531,76.645,8.78,0.11,319,354,14
15135,21-001577,-6.317,78.121,8.62,1.01,453,62,14
15175,21-001617,-7.347,73.432,8.39,0.72,27,156,13
15211,21-001653,-11.234,78.454,8.1,0.65,484,509,13
15215,21-001657,-7.66,74.606,8.07,1.09,134,184,13
