Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
3038,11-000011,1.484,-39.297,97.36,0.99,7,376,150
3098,11-000071,5.152,-37.113,53.72,2.27,205,42,83
3121,11-000094,4.328,-37.894,48.91,1.42,134,117,76
3151,11-000124,3.678,-35.534,41.27,1.44,348,176,64
3219,11-000192,2.374,-38.071,33.94,1.11,118,295,53
3263,11-000236,3.85,-34.031,29.84,1.37,485,161,46
3274,11-000247,1.099,-38.172,28.97,1.35,109,411,45
3318,11-000291,4.582,-33.781,26.3,0.84,508,94,41
3327,11-000300,4.016,-38.578,25.61,0.65,72,146,40
3332,11-000305,2.989,-39.255,25.38,0.53,10,239,40
3339,11-000312,3.718,-34.654,25.03,0.93,428,173,39
3347,11-000320,4.982,-34.338,24.6,1.53,457,58,38
3470,11-000443,3.867,-39.324,19.24,0.69,4,159,30
3517,11-000490,3.349,-34.434,17.5,0.74,448,206,27
3570,11-000543,4.149,-38.463,16.26,0.69,82,134,26
3586,11-000559,4.242,-37.028,15.95,0.62,213,125,25
3604,11-000577,4.976,-37.634,15.74,1.09,158,58,25
3611,11-000584,0.143,-37.374,15.61,1.33,181,498,25
3642,11-000615,2.619,-37.317,14.76,0.56,186,273,23
3647,11-000620,0.957,-39.138,14.6,1.09,21,424,23
3725,11-000698,0.057,-37.045,13.21,0.27,211,505,21
3833,11-000806,5.305,-39.182,11.42,0.74,17,29,18
3842,11-000815,1.973,-38.436,11.27,0.96,85,331,18
3911,11-000884,2.884,-38.763,10.39,0.32,55,249,16
3920,11-000893,4.046,-34.64,10.29,0.78,430,143,16
3940,11-000913,1.8,-37.392,10.12,0.23,180,347,16
3967,11-000940,4.647,-34.089,9.81,0.29,480,88,16
4001,11-000974,3.422,-37.499,9.53,0.55,170,200,15
4049,11-001022,5.012,-36.403,9.16,1.0,269,55,15
4055,11-001028,3.141,-37.288,9.07,0.46,189,225,14
4154,11-001127,1.277,-38.398,8.41,0.0,88,394,13
4161,11-001134,0.881,-36.129,8.33,0.63,294,430,13
4180,11-001153,4.128,-35.977,8.19,0.29,308,135,13
