Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
4228,12-000024,21.947,12.437,95.22,0.12,107,50,147
4262,12-000058,20.83,11.757,69.08,0.21,46,151,107
4273,12-000069,21.165,16.731,66.55,0.45,497,121,103
4281,12-000077,18.463,14.42,60.28,1.72,287,366,93
4303,12-000099,18.683,12.428,54.02,0.35,107,346,84
4314,12-000110,18.169,15.986,51.76,1.34,430,393,80
4343,12-000139,19.926,12.012,47.32,1.6,69,233,73
4351,12-000147,17.251,14.301,46.52,0.19,277,476,72
4391,12-000187,21.307,14.659,43.31,0.42,309,108,67
4411,12-000207,18.439,11.647,41.46,0.07,36,368,64
4439,12-000235,20.305,14.165,39.24,1.48,264,199,61
4612,12-000408,18.972,11.754,27.89,0.39,45,320,43
4789,12-000585,18.721,13.519,21.51,0.07,206,343,34
4854,12-000650,22.362,14.87,19.96,0.25,328,12,31
4904,12-000700,21.898,13.674,19.1,0.18,220,54,30
4923,12-000719,19.516,13.595,18.73,0.76,213,271,29
4949,12-000745,19.698,16.124,18.14,0.96,442,254,28
4955,12-000751,17.911,15.404,18.04,0.48,377,416,28
4959,12-000755,18.381,12.54,18.02,0.2,117,374,28
4976,12-000772,18.345,16.375,17.72,0.61,465,377,28
4994,12-000790,17.312,13.579,17.28,0.21,211,471,27
5007,12-000803,20.299,15.613,17.0,0.81,396,199,27
5018,12-000814,20.946,15.051,16.81,0.86,345,141,26
5071,12-000867,21.382,13.689,16.0,0.88,221,101,25
5090,12-000886,22.18,13.98,15.64,0.31,248,29,25
5097,12-000893,21.586,11.304,15.52,0.94,4,83,24
5132,12-000928,21.73,12.517,14.96,0.67,115,69,24
5261,12-001057,18.095,15.341,13.14,0.27,371,400,21
5275,12-001071,20.016,14.876,12.99,0.38,329,225,20
5324,12-001120,18.817,15.823,12.37,0.27,415,334,20
5346,12-001142,17.601,14.554,12.18,0.39,300,445,19
5374,12-001170,17.569,16.79,11.9,0.22,503,447,19
5420,12-001216,20.187,14.835,11.39,0.79,325,210,18
5470,12-001266,21.709,14.145,11.1,0.28,262,71,18
5493,12-001289,17.723,16.106,10.93,0.34,441,433,17
5659,12-001455,21.404,15.177,9.65,0.06,356,99,15
5662,12-001458,16.923,12.542,9.64,0.77,117,506,15
5677,12-001473,21.168,16.585,9.55,0.13,484,121,15
5686,12-001482,19.473,15.707,9.46,0.19,404,274,15
5701,12-001497,22.169,11.508,9.37,0.73,23,30,15
5764,12-001560,17.277,16.105,8.97,0.52,441,474,14
5769,12-001565,17.706,16.038,8.94,0.3,434,435,14
5791,12-001587,20.433,16.587,8.86,0.66,484,187,14
5909,12-001705,22.078,11.274,8.15,0.86,2,38,13
