Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
20722,27-000099,-39.862,39.802,58.92,1.04,38,44,91
20737,27-000121,-43.3,39.64,53.64,1.46,24,356,83
20750,27-000148,-41.441,44.686,49.39,0.8,482,187,76
20768,27-000175,-41.096,40.445,46.4,0.91,97,156,72
20791,27-000218,-44.952,44.406,42.37,1.22,457,506,66
20844,27-000301,-42.036,43.943,35.13,0.62,414,241,55
20866,27-000331,-43.804,42.41,33.07,0.49,275,402,51
20871,27-000346,-40.996,42.331,32.18,1.11,268,147,50
20881,27-000367,-41.265,40.496,30.84,0.63,101,171,48
20913,27-000425,-41.659,41.677,28.2,0.33,209,207,44
20917,27-000434,-39.703,42.169,27.96,0.34,253,29,44
20936,27-000469,-42.844,39.421,26.27,0.25,4,315,41
20937,27-000470,-41.466,40.224,26.24,0.99,77,189,41
20938,27-000471,-42.376,43.231,26.17,0.82,350,272,41
20980,27-000547,-41.918,43.575,22.99,1.34,381,231,36
21005,27-000587,-40.087,42.514,21.26,0.83,285,64,33
21047,27-000655,-42.361,42.084,19.07,0.87,246,271,30
21102,27-000739,-43.285,44.49,17.59,0.63,464,355,28
21108,27-000751,-39.665,43.26,17.45,0.51,352,26,27
21113,27-000760,-40.73,43.563,17.33,0.47,380,123,27
21135,27-000797,-42.669,44.41,16.57,0.52,457,299,26
21161,27-000833,-44.883,39.501,15.87,0.48,11,500,25
21177,27-000865,-40.344,40.157,15.22,0.49,71,88,24
21187,27-000880,-42.906,42.824,15.0,0.67,313,320,24
21208,27-000908,-39.607,41.601,14.56,0.54,202,21,23
21225,27-000940,-44.713,40.688,14.04,0.25,119,484,22
21240,27-000968,-39.403,43.82,13.52,0.29,403,2,21
21298,27-001065,-42.848,44.16,12.36,0.17,434,315,20
21313,27-001088,-44.746,44.851,12.11,0.48,497,487,19
21316,27-001098,-40.918,40.823,11.95,0.44,131,140,19
21349,27-001150,-39.558,43.501,11.36,0.22,374,16,18
21404,27-001246,-42.655,41.239,10.35,0.17,169,297,16
21432,27-001284,-44.511,40.182,10.05,0.23,73,466,16
21434,27-001287,-42.424,44.294,10.02,0.26,446,276,16
21435,27-001288,-42.06,40.779,10.0,0.32,127,243,16
21446,27-001306,-40.332,39.388,9.77,0.19,1,86,16
21451,27-001315,-42.546,44.939,9.71,0.37,505,288,15
21494,27-001387,-41.181,44.708,9.18,0.37,484,164,15
21527,27-001445,-43.71,42.849,8.64,0.33,315,393,14
21529,27-001447,-39.862,39.97,8.63,0.29,54,44,14
21550,27-001490,-39.505,39.868,8.32,0.4,44,11,13
