Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
15320,22-000091,-21.695,91.595,49.63,0.87,144,437,77
15337,22-000108,-17.444,95.543,44.65,0.49,503,51,69
15344,22-000115,-20.69,91.042,43.41,1.48,94,346,67
15357,22-000128,-17.164,90.164,41.09,1.41,14,26,64
15409,22-000180,-20.515,93.476,35.65,1.34,315,330,55
15456,22-000227,-18.543,94.041,30.95,1.77,367,151,48
15465,22-000236,-22.395,91.25,30.42,1.1,113,501,47
15485,22-000256,-19.765,90.701,29.08,1.12,63,262,45
15501,22-000272,-18.006,94.582,28.18,1.12,416,102,44
15526,22-000297,-17.77,94.496,26.61,0.9,408,81,41
15597,22-000368,-17.564,90.283,23.61,0.39,25,62,37
15609,22-000380,-20.832,90.269,23.17,0.92,24,359,36
15627,22-000398,-21.525,93.564,22.8,0.8,323,422,36
15692,22-000463,-22.454,95.451,20.74,1.61,495,506,32
15705,22-000476,-21.348,94.501,20.4,0.66,408,406,32
15739,22-000510,-21.742,90.727,19.48,1.5,66,442,30
15764,22-000535,-22.208,95.505,18.64,0.89,500,484,29
15770,22-000541,-19.186,94.775,18.58,0.37,433,209,29
15798,22-000569,-19.384,91.913,17.85,0.62,173,227,28
15804,22-000575,-19.533,92.896,17.75,0.49,263,241,28
15845,22-000616,-17.898,94.9,16.88,0.21,445,92,26
15877,22-000648,-19.605,95.593,16.37,1.42,508,248,26
15917,22-000688,-19.957,93.831,15.86,0.52,348,279,25
15972,22-000743,-20.51,94.332,14.87,0.35,393,330,23
16002,22-000773,-16.882,91.721,14.54,0.19,156,0,23
16014,22-000785,-20.659,91.828,14.3,0.4,166,343,22
16025,22-000796,-17.799,92.999,14.15,0.13,272,83,22
16090,22-000861,-20.142,95.298,13.38,0.55,481,296,21
16118,22-000889,-19.04,93.628,12.97,1.16,329,196,20
16128,22-000899,-19.242,92.036,12.89,0.55,184,215,20
16138,22-000909,-19.921,95.265,12.72,0.36,478,276,20
16148,22-000919,-17.921,91.149,12.6,0.4,104,95,20
16204,22-000975,-17.217,94.348,12.0,0.24,394,31,19
16220,22-000991,-18.852,90.52,11.94,0.21,47,179,19
16222,22-000993,-17.209,91.897,11.92,0.28,172,30,19
16227,22-000998,-21.126,93.551,11.82,1.08,322,386,19
16271,22-001042,-20.629,92.002,11.47,0.31,181,341,18
16283,22-001054,-20.483,90.257,11.33,0.2,23,327,18
16288,22-001059,-18.429,92.466,11.3,0.32,224,141,18
16293,22-001064,-22.109,93.144,11.25,1.14,285,475,18
16364,22-001135,-21.795,92.955,10.56,0.32,268,446,17
16373,22-001144,-19.988,90.016,10.44,0.0,1,282,17
16374,22-001145,-20.595,95.239,10.44,0.84,475,337,17
16384,22-001155,-19.086,93.485,10.38,0.84,316,200,16
16414,22-001185,-18.29,90.942,10.13,1.2,85,128,16
16427,22-001198,-21.858,95.564,10.05,0.71,505,452,16
16554,22-001325,-21.257,95.047,9.07,0.41,458,398,14
16568,22-001339,-19.008,93.817,8.98,0.47,346,193,14
16588,22-001359,-20.473,92.578,8.85,0.91,234,326,14
16607,22-001378,-21.348,91.355,8.75,0.0,123,406,14
16608,22-001379,-21.988,95.182,8.74,0.0,470,464,14
16617,22-001388,-21.923,92.198,8.68,0.15,199,458,14
16619,22-001390,-19.108,93.937,8.66,0.92,357,202,14
16642,22-001413,-21.48,94.166,8.55,0.09,378,418,14
16676,22-001447,-18.771,94.725,8.38,0.1,429,172,13
16692,22-001463,-17.025,95.044,8.31,0.83,458,13,13
16712,22-001483,-20.624,94.396,8.21,0.0,399,340,13
16734,22-001505,-20.944,93.285,8.06,0.09,298,369,13
16742,22-001513,-18.965,93.942,8.03,0.59,358,189,13
16744,22-001515,-21.169,91.368,8.03,0.21,124,390,13
