Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
15231,22-000002,-6.574,133.31,123.31,1.83,357,86,190
15263,22-000034,-7.864,132.282,67.16,0.72,264,203,104
15273,22-000044,-6.812,130.58,63.1,1.28,109,107,98
15282,22-000053,-6.466,130.307,60.35,0.54,84,76,93
15333,22-000104,-9.468,134.916,46.45,0.5,503,349,72
15372,22-000143,-9.7,129.433,39.38,0.61,5,370,61
15413,22-000184,-6.872,134.167,35.25,1.45,435,113,55
15448,22-000219,-6.187,129.729,32.13,0.93,32,51,50
15521,22-000292,-9.136,130.55,27.13,1.02,106,318,42
15528,22-000299,-8.57,132.491,26.5,0.86,283,267,41
15559,22-000330,-6.785,131.203,25.17,0.0,166,105,39
15580,22-000351,-8.897,129.567,24.4,0.1,17,297,38
15696,22-000467,-10.692,134.092,20.66,0.43,428,460,32
15720,22-000491,-9.311,130.936,19.8,0.27,141,334,31
15727,22-000498,-8.9,132.852,19.71,0.0,315,297,31
15796,22-000567,-8.057,132.684,17.88,0.68,300,220,28
15886,22-000657,-10.051,131.889,16.3,0.16,228,402,26
15908,22-000679,-10.714,132.462,16.03,0.3,280,462,25
15910,22-000681,-7.783,133.352,15.89,0.22,361,196,25
15923,22-000694,-7.344,131.039,15.76,0.26,151,156,25
15973,22-000744,-10.689,129.392,14.86,0.34,1,460,23
16121,22-000892,-7.389,129.376,12.94,0.85,0,160,20
16147,22-000918,-10.436,131.636,12.63,0.36,205,437,20
16172,22-000943,-9.586,131.217,12.29,0.26,167,359,19
16177,22-000948,-11.062,132.369,12.26,0.41,271,493,19
16206,22-000977,-6.197,132.355,11.99,0.49,270,51,19
16210,22-000981,-10.948,133.029,11.97,0.13,331,483,19
16229,22-001000,-10.546,131.438,11.81,0.32,187,447,19
16236,22-001007,-5.627,130.27,11.77,0.15,81,0,19
16282,22-001053,-8.704,131.186,11.35,0.22,164,279,18
16298,22-001069,-8.27,129.605,11.18,0.95,20,240,18
16325,22-001096,-8.2,131.996,10.97,0.96,238,233,17
16376,22-001147,-8.146,133.742,10.43,0.15,396,229,17
16382,22-001153,-10.069,131.473,10.4,0.24,190,403,16
16401,22-001172,-10.416,134.018,10.23,0.18,421,435,16
16402,22-001173,-10.733,131.947,10.22,0.4,233,464,16
16405,22-001176,-10.824,130.682,10.21,0.4,118,472,16
16408,22-001179,-8.285,130.393,10.18,0.1,92,241,16
16417,22-001188,-9.952,134.23,10.12,0.0,441,393,16
16419,22-001190,-9.605,134.522,10.08,0.99,467,361,16
16421,22-001192,-7.118,130.9,10.08,0.81,138,135,16
16453,22-001224,-6.665,129.577,9.84,0.95,18,94,16
16496,22-001267,-5.705,129.959,9.57,0.13,53,7,15
16590,22-001361,-6.316,130.89,8.83,0.44,137,62,14
16614,22-001385,-5.689,131.621,8.7,0.84,204,5,14
16679,22-001450,-8.586,133.796,8.37,0.23,401,268,13
16725,22-001496,-9.989,131.971,8.1,0.1,235,396,13
