Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
2050,08-000005,17.932,-169.707,59.65,2.1,424,414,92
2052,08-000007,21.09,-174.027,59.48,0.98,31,128,92
2062,08-000017,22.023,-168.975,48.93,0.18,490,43,76
2087,08-000042,18.027,-170.733,32.88,0.0,330,406,51
2124,08-000079,21.556,-169.431,24.79,0.16,449,85,39
2143,08-000098,17.626,-170.984,19.85,0.37,308,442,31
2156,08-000111,17.278,-170.307,18.36,0.0,369,474,29
2161,08-000116,17.49,-171.655,17.61,0.26,247,455,28
2191,08-000146,17.449,-172.159,13.97,0.32,201,458,22
2199,08-000154,17.945,-171.922,13.53,1.04,222,413,21
2260,08-000215,18.076,-172.593,10.43,0.2,161,401,17
2285,08-000240,17.776,-170.792,9.67,0.63,325,429,15
2314,08-000269,17.607,-172.337,8.97,0.0,185,444,14
2320,08-000275,18.239,-174.068,8.81,0.0,27,387,14
2327,08-000282,19.504,-169.712,8.7,0.81,423,272,14
