Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
10105,18-000207,-28.957,-79.268,16.78,1.0,463,75,26
10107,18-000209,-29.967,-83.672,16.69,1.0,63,167,26
10276,18-000378,-28.928,-81.087,10.87,0.8,298,72,17
10281,18-000383,-28.511,-84.256,10.74,0.79,10,35,17
10373,18-000475,-28.983,-82.228,8.94,0.71,195,77,14
10421,18-000523,-29.778,-84.356,8.23,0.65,1,150,13
19304,25-000149,-30.386,-78.961,43.83,0.12,491,205,68
19391,25-000319,-31.492,-81.794,28.33,0.79,234,305,44
19414,25-000376,-31.399,-81.885,24.88,1.59,226,297,39
19429,25-000409,-33.061,-80.888,23.61,1.34,316,448,37
19476,25-000523,-33.2,-79.994,20.31,0.17,397,461,32
19485,25-000539,-33.665,-82.562,19.85,1.04,164,503,31
19506,25-000590,-30.785,-83.012,18.24,1.05,123,241,29
19547,25-000692,-31.509,-80.249,16.08,0.08,374,307,25
19557,25-000709,-33.031,-78.974,15.85,0.58,490,445,25
19613,25-000835,-32.551,-83.543,14.17,1.01,75,402,22
19712,25-001082,-33.675,-80.396,11.14,0.0,361,504,18
19763,25-001174,-30.968,-82.954,10.18,0.3,129,258,16
