Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
8163,16-000019,-11.377,-172.137,100.65,1.16,203,11,155
8176,16-000032,-16.839,-170.283,81.37,0.29,371,507,126
8177,16-000033,-13.402,-168.838,80.58,0.26,503,195,124
8178,16-000034,-12.876,-172.016,79.8,0.57,214,147,123
8189,16-000045,-13.818,-174.248,67.75,0.0,11,233,105
8191,16-000047,-14.182,-171.596,67.0,0.44,252,266,104
8206,16-000062,-11.433,-170.665,61.08,1.54,337,16,94
8218,16-000074,-15.42,-173.267,56.21,0.23,100,378,87
8259,16-000115,-16.436,-169.227,47.55,1.21,467,471,74
8268,16-000124,-12.089,-173.462,46.3,1.7,82,76,72
8280,16-000136,-15.685,-172.533,43.89,0.12,167,402,68
8314,16-000170,-15.89,-169.684,39.66,0.28,426,421,62
8317,16-000173,-11.383,-169.271,39.33,0.13,463,12,61
8326,16-000182,-12.6,-170.249,38.18,0.4,374,122,59
8360,16-000216,-12.809,-172.499,34.53,1.02,170,141,54
8364,16-000220,-14.826,-172.711,34.12,0.27,151,324,53
8384,16-000240,-11.814,-173.254,32.32,0.93,101,51,50
8394,16-000250,-16.23,-169.212,31.62,0.33,469,452,49
8462,16-000318,-13.688,-169.438,28.63,0.2,448,221,45
8473,16-000329,-14.396,-170.419,28.28,0.14,359,285,44
8492,16-000348,-13.986,-173.159,27.55,0.21,110,248,43
8517,16-000373,-14.852,-173.885,26.45,0.82,44,327,41
8592,16-000448,-14.986,-172.243,23.59,0.1,193,339,37
8594,16-000450,-11.964,-169.919,23.57,1.3,404,64,37
8615,16-000471,-15.217,-172.785,22.7,0.55,144,360,35
8625,16-000481,-11.275,-173.875,22.55,0.41,45,2,35
8706,16-000562,-16.144,-172.76,20.06,0.58,146,444,31
8779,16-000635,-14.693,-170.407,18.21,0.68,360,312,29
8805,16-000661,-12.983,-174.188,17.92,1.09,16,157,28
8809,16-000665,-13.925,-170.005,17.85,0.06,396,243,28
8811,16-000667,-15.012,-172.479,17.78,0.47,172,341,28
8820,16-000676,-16.747,-170.97,17.63,0.1,309,499,28
8850,16-000706,-16.686,-169.649,16.82,0.11,429,493,26
8853,16-000709,-15.22,-172.323,16.74,0.37,186,360,26
8920,16-000776,-13.955,-170.637,15.54,0.5,339,245,24
8952,16-000808,-16.808,-171.754,15.1,0.53,238,504,24
8960,16-000816,-12.628,-173.672,14.96,0.76,63,125,24
8969,16-000825,-11.526,-173.072,14.81,0.9,118,25,23
8981,16-000837,-14.39,-174.126,14.67,0.57,22,285,23
8982,16-000838,-11.916,-171.855,14.66,0.31,228,60,23
9017,16-000873,-13.268,-170.096,14.15,1.1,388,183,22
9028,16-000884,-11.351,-172.988,13.93,0.27,126,9,22
9033,16-000889,-15.761,-169.037,13.86,0.28,484,409,22
9052,16-000908,-13.72,-174.096,13.59,0.64,25,224,21
9072,16-000928,-15.179,-172.535,13.38,0.0,167,356,21
9073,16-000929,-16.178,-170.176,13.38,0.89,381,447,21
9075,16-000931,-15.152,-171.453,13.33,0.32,265,354,21
9115,16-000971,-16.709,-169.439,12.96,0.66,448,495,20
9185,16-001041,-14.282,-168.983,11.87,0.0,489,275,19
9212,16-001068,-11.458,-171.395,11.57,0.27,270,18,18
9216,16-001072,-15.922,-173.438,11.55,0.26,85,424,18
9227,16-001083,-13.347,-171.349,11.49,0.24,274,190,18
9244,16-001100,-14.815,-173.597,11.27,0.44,70,323,18
9249,16-001105,-15.353,-170.222,11.23,0.13,377,372,18
9274,16-001130,-11.625,-170.772,10.94,0.8,327,34,17
9293,16-001149,-16.11,-169.974,10.78,1.07,399,441,17
9300,16-001156,-11.818,-169.049,10.7,0.44,483,51,17
9331,16-001187,-14.891,-171.853,10.47,0.31,229,330,17
9359,16-001215,-16.089,-173.377,10.15,0.32,90,439,16
9410,16-001266,-15.358,-173.585,9.73,0.23,71,373,15
9434,16-001290,-16.63,-169.294,9.54,0.81,461,488,15
9435,16-001291,-12.767,-174.105,9.54,0.48,24,137,15
9509,16-001365,-13.638,-172.244,9.03,0.17,193,216,14
9516,16-001372,-13.312,-171.05,8.99,0.28,302,187,14
9535,16-001391,-14.357,-171.261,8.88,0.2,282,282,14
9546,16-001402,-16.11,-173.984,8.8,0.31,35,441,14
9547,16-001403,-14.463,-174.047,8.8,0.86,29,291,14
9564,16-001420,-16.037,-172.157,8.66,0.24,201,434,14
9577,16-001433,-15.78,-174.232,8.61,0.11,12,411,14
9603,16-001459,-13.365,-172.679,8.46,0.18,154,192,14
9614,16-001470,-12.107,-171.934,8.4,0.13,221,77,13
9636,16-001492,-16.747,-173.182,8.3,0.22,108,499,13
9639,16-001495,-15.109,-172.532,8.29,0.95,167,350,13
9641,16-001497,-14.365,-172.738,8.29,0.77,148,282,13
9701,16-001557,-13.902,-171.161,8.0,0.87,291,240,13
