Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
11861,20-000055,-24.654,41.248,70.02,1.17,170,195,108
11897,20-000091,-27.38,39.584,58.2,0.88,18,443,90
11917,20-000111,-26.902,41.4,53.49,1.1,183,399,83
11931,20-000125,-24.092,41.933,51.28,1.22,232,144,79
11958,20-000152,-26.702,40.693,46.92,1.35,119,381,73
12034,20-000228,-26.39,39.38,38.13,1.25,0,353,59
12137,20-000331,-27.09,39.571,30.89,0.99,17,416,48
12177,20-000371,-27.039,43.758,29.15,0.2,398,412,45
12229,20-000423,-26.705,44.502,27.17,0.77,465,382,42
12237,20-000431,-27.744,40.25,26.86,1.12,79,476,42
12262,20-000456,-24.739,42.018,26.12,0.87,240,203,41
12269,20-000463,-23.263,39.978,26.0,0.7,54,69,40
12364,20-000558,-24.239,43.434,22.98,1.67,368,157,36
12394,20-000588,-25.141,39.45,21.86,0.25,6,239,34
12396,20-000590,-24.269,39.703,21.81,0.16,29,160,34
12400,20-000594,-26.508,44.005,21.75,0.73,420,364,34
12481,20-000675,-26.492,42.702,19.99,0.08,302,362,31
12510,20-000704,-25.647,44.316,19.37,0.09,448,285,30
12538,20-000732,-23.401,43.025,18.82,0.65,331,81,29
12635,20-000829,-27.883,41.317,16.73,0.38,176,489,26
12656,20-000850,-26.569,43.009,16.45,0.36,330,369,26
12682,20-000876,-25.017,44.034,16.03,0.22,423,228,25
12720,20-000914,-24.657,40.641,15.46,1.35,115,195,24
12726,20-000920,-24.817,43.11,15.38,0.17,339,210,24
12764,20-000958,-23.426,41.155,14.9,0.42,161,84,23
12802,20-000996,-26.597,44.518,14.49,0.0,467,372,23
12834,20-001028,-27.465,42.771,14.06,0.49,308,451,22
12860,20-001054,-25.0,41.979,13.66,0.6,236,227,22
12882,20-001076,-25.38,43.62,13.39,0.18,385,261,21
12948,20-001142,-25.81,40.733,12.7,0.4,123,300,20
12961,20-001155,-24.459,40.984,12.57,1.22,146,177,20
13002,20-001196,-24.169,40.379,12.1,0.25,91,151,19
13004,20-001198,-27.017,40.018,12.07,0.32,58,410,19
13107,20-001301,-27.148,42.074,11.1,0.3,245,422,18
13134,20-001328,-25.974,40.545,10.78,0.88,106,315,17
13171,20-001365,-25.604,41.082,10.59,0.24,155,281,17
13229,20-001423,-27.195,42.474,10.14,0.14,281,426,16
13239,20-001433,-23.478,40.34,10.07,0.16,87,88,16
13271,20-001465,-22.818,39.609,9.77,0.93,21,28,16
13338,20-001532,-23.212,43.716,9.3,0.94,394,64,15
13391,20-001585,-23.124,43.13,8.99,1.1,341,56,14
13396,20-001590,-27.525,42.477,8.96,0.04,281,456,14
13397,20-001591,-25.354,39.714,8.93,0.1,30,259,14
13400,20-001594,-27.921,42.404,8.91,0.4,275,492,14
13421,20-001615,-26.885,41.278,8.83,0.85,172,398,14
13441,20-001635,-25.448,43.454,8.67,0.14,370,267,14
13466,20-001660,-23.206,44.886,8.51,0.68,500,64,14
13486,20-001680,-26.898,43.067,8.44,0.13,335,399,13
13508,20-001702,-27.334,42.169,8.25,0.85,253,439,13
13546,20-001740,-23.561,42.239,8.05,0.84,260,96,13
