Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
20673,27-000006,-37.986,42.606,134.22,1.75,293,384,207
20694,27-000043,-34.609,43.672,78.09,2.44,390,78,121
20700,27-000054,-37.325,41.33,70.52,1.55,177,324,109
20705,27-000066,-36.593,41.857,65.68,1.87,225,258,102
20745,27-000142,-36.395,43.194,50.3,0.55,346,240,78
20843,27-000300,-38.133,40.555,35.35,1.72,107,398,55
20851,27-000309,-35.129,40.006,34.64,0.1,57,125,54
20853,27-000311,-38.828,40.825,34.59,0.84,131,461,54
20891,27-000383,-36.489,41.007,30.33,0.51,148,248,47
20901,27-000400,-36.434,43.808,29.25,0.99,402,243,45
20902,27-000404,-38.697,44.364,29.16,1.25,453,449,45
20958,27-000501,-37.495,39.558,24.62,1.2,16,340,38
20964,27-000515,-34.831,44.138,24.23,1.29,432,98,38
21020,27-000609,-38.043,43.947,20.29,0.67,415,389,32
21055,27-000668,-39.054,41.465,18.83,0.61,189,481,29
21116,27-000767,-38.788,43.695,17.2,0.67,392,457,27
21121,27-000774,-34.259,40.723,17.13,0.06,122,46,27
21126,27-000784,-38.205,40.082,16.84,0.39,64,404,26
21163,27-000837,-33.879,40.465,15.74,0.68,99,11,25
21175,27-000861,-35.852,43.271,15.28,0.27,353,190,24
21179,27-000869,-39.201,43.788,15.21,0.55,400,495,24
21212,27-000912,-38.072,41.242,14.52,0.93,169,392,23
21283,27-001035,-35.377,41.198,12.76,0.3,165,147,20
21293,27-001055,-38.232,41.559,12.47,0.46,198,407,20
21305,27-001075,-39.022,40.75,12.25,0.46,124,478,19
21418,27-001266,-34.052,39.497,10.23,0.4,11,27,16
21440,27-001295,-34.063,39.609,9.89,0.56,21,28,16
21466,27-001340,-35.256,44.41,9.55,0.28,457,136,15
21479,27-001363,-35.199,41.082,9.37,0.21,155,131,15
21486,27-001371,-34.924,41.595,9.33,0.31,201,106,15
21488,27-001373,-38.166,43.058,9.33,0.0,334,401,15
21513,27-001421,-37.648,41.085,8.85,0.0,155,354,14
21526,27-001443,-35.253,41.454,8.67,0.32,188,136,14
21556,27-001506,-35.027,43.643,8.2,0.4,387,116,13
