Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
11871,20-000065,-29.126,16.579,65.83,0.66,484,90,102
11963,20-000157,-29.428,12.006,46.18,1.49,68,118,72
12044,20-000238,-29.282,12.027,37.77,1.23,70,105,59
12258,20-000452,-28.565,15.564,26.34,0.0,391,39,41
12485,20-000679,-28.352,15.638,19.94,0.07,398,20,31
12487,20-000681,-28.426,12.322,19.9,0.64,97,27,31
12491,20-000685,-29.829,12.119,19.74,0.94,78,154,31
12872,20-001066,-28.966,12.973,13.5,1.09,156,76,21
12952,20-001146,-28.194,14.673,12.68,0.25,310,6,20
13051,20-001245,-29.442,15.255,11.66,0.15,363,119,18
13192,20-001386,-29.79,14.375,10.47,0.15,283,151,17
13381,20-001575,-29.042,16.542,9.04,0.89,480,83,14
13389,20-001583,-29.454,16.705,9.01,0.95,495,120,14
13458,20-001652,-29.206,13.28,8.56,0.16,184,98,14
13460,20-001654,-28.603,16.246,8.54,0.12,453,43,14
13542,20-001736,-29.59,16.273,8.06,0.0,456,133,13
20693,27-000042,-33.677,11.736,78.43,0.53,44,504,121
20786,27-000210,-32.634,16.763,43.21,0.16,500,409,67
20801,27-000236,-32.077,13.086,40.3,0.4,166,359,62
20850,27-000307,-33.295,14.371,34.73,0.42,283,469,54
20879,27-000358,-30.407,14.614,31.61,1.77,305,207,49
20910,27-000421,-32.708,15.98,28.31,0.72,429,416,44
20967,27-000523,-33.012,14.649,24.04,0.23,308,443,37
20994,27-000567,-31.833,13.232,22.2,0.24,180,336,35
21004,27-000586,-32.258,12.934,21.27,1.29,152,375,33
21043,27-000645,-30.916,15.99,19.26,0.5,430,253,30
21051,27-000660,-33.336,15.466,18.95,0.46,383,473,30
21079,27-000701,-31.151,12.899,18.14,0.55,149,274,28
21227,27-000944,-31.226,13.724,13.91,0.38,224,281,22
21303,27-001072,-31.242,13.232,12.26,0.2,180,283,19
21314,27-001090,-32.083,15.345,12.08,0.63,372,359,19
21359,27-001165,-33.513,15.293,11.27,0.59,367,489,18
21472,27-001351,-32.775,13.783,9.46,0.12,230,422,15
21501,27-001400,-32.802,12.058,9.04,0.14,73,424,14
21508,27-001410,-31.613,15.511,8.96,0.28,387,316,14
