Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
19936,26-000036,-37.518,-3.091,66.63,1.77,230,342,103
19944,26-000057,-38.499,-0.38,57.99,1.57,476,431,90
19961,26-000086,-38.965,-3.87,51.0,0.85,159,473,79
20000,26-000163,-38.401,-1.239,40.93,0.48,398,422,63
20004,26-000176,-35.39,-0.541,39.76,1.28,461,148,62
20008,26-000184,-33.83,-0.364,38.7,1.15,477,7,60
20033,26-000229,-35.844,-1.686,34.5,0.12,357,190,54
20037,26-000237,-39.009,-5.14,33.4,1.61,44,477,52
20105,26-000361,-35.462,-3.383,25.33,0.24,203,155,39
20181,26-000490,-36.805,-4.249,21.13,0.42,125,277,33
20189,26-000504,-36.434,-2.684,20.35,0.5,267,243,32
20231,26-000577,-36.836,-1.504,18.25,0.29,374,280,29
20238,26-000587,-38.636,-3.397,18.03,0.33,202,443,28
20279,26-000658,-34.709,-0.974,16.46,0.18,422,87,26
20325,26-000750,-37.838,-1.835,14.38,0.49,344,371,23
20400,26-000876,-36.321,-2.963,12.41,0.15,241,233,20
20402,26-000878,-36.741,-2.87,12.4,0.59,250,271,20
20421,26-000907,-39.133,-1.954,11.94,0.16,333,489,19
20437,26-000940,-36.762,-3.121,11.53,0.18,227,273,18
20441,26-000951,-36.5,-3.798,11.42,0.1,165,249,18
20467,26-000989,-36.791,-0.706,10.89,0.1,446,276,17
20470,26-001000,-35.099,-2.912,10.83,0.17,246,122,17
20517,26-001069,-36.978,-1.047,10.05,0.13,415,293,16
20531,26-001088,-37.437,-5.054,9.87,0.36,51,334,16
20544,26-001107,-35.35,-5.006,9.68,0.13,56,145,15
20580,26-001162,-34.756,-3.713,9.14,0.07,173,91,15
20597,26-001187,-36.831,-5.289,8.98,0.08,30,279,14
20661,26-001313,-39.07,-1.547,8.08,0.0,370,483,13
20668,26-001326,-34.52,-0.144,8.02,0.19,497,69,13
