Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
751,05-000032,40.165,3.015,61.87,0.31,273,439,96
767,05-000052,42.105,1.812,50.61,0.15,164,262,78
816,05-000108,39.779,1.002,38.52,0.33,91,474,60
824,05-000117,41.235,2.92,37.22,0.1,265,342,58
832,05-000128,41.081,0.342,35.59,0.34,31,356,55
883,05-000183,41.6,1.218,29.33,0.31,110,308,46
923,05-000233,40.057,5.128,26.14,0.77,465,449,41
930,05-000240,42.787,4.633,25.93,0.04,420,201,40
932,05-000244,40.317,1.477,25.8,0.18,134,425,40
933,05-000245,39.838,4.049,25.77,1.14,367,468,40
1060,05-000398,39.866,2.034,19.0,0.08,184,466,30
1093,05-000435,39.732,0.804,17.66,0.56,73,478,28
1150,05-000502,40.809,2.093,15.43,0.03,190,380,24
1191,05-000550,41.291,1.963,14.25,0.1,178,336,22
1274,05-000651,42.37,2.887,12.29,0.48,262,238,19
1278,05-000655,41.555,2.434,12.22,0.15,221,312,19
1303,05-000691,40.083,0.577,11.74,0.17,52,446,19
1388,05-000796,40.994,1.865,10.46,0.11,169,363,17
1404,05-000815,43.245,4.684,10.32,0.03,425,159,16
1428,05-000843,40.657,5.561,10.11,0.15,505,394,16
1520,05-000957,41.47,4.893,8.97,0.89,444,320,14
1545,05-000987,40.409,0.547,8.75,0.09,49,417,14
1609,05-001071,44.539,5.039,8.04,0.13,457,41,13
