Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
16779,23-000024,-28.536,178.608,85.27,0.85,384,37,132
16857,23-000102,-29.041,176.424,47.35,0.33,186,83,73
16943,23-000188,-29.589,177.45,36.97,1.93,279,132,57
17053,23-000298,-28.431,176.39,28.87,0.72,183,27,45
17388,23-000633,-28.337,179.898,17.86,0.49,501,19,28
17396,23-000641,-29.138,177.903,17.78,0.95,320,92,28
17505,23-000750,-28.868,176.983,15.52,0.21,236,67,24
17527,23-000772,-29.13,178.604,15.26,1.01,384,91,24
17670,23-000915,-28.844,175.973,13.16,1.03,145,65,21
17685,23-000930,-29.129,175.312,13.01,0.25,85,91,21
17747,23-000992,-29.384,175.669,12.34,0.69,117,114,19
17800,23-001045,-29.828,178.801,11.74,0.11,402,154,19
17947,23-001192,-28.988,179.297,10.51,0.22,447,78,17
18266,23-001511,-29.27,175.591,8.39,0.0,110,104,13
22015,29-000008,-32.063,179.371,105.49,0.99,453,357,163
22098,29-000164,-33.681,175.046,44.24,0.36,60,504,69
22154,29-000273,-33.052,177.541,35.79,0.78,287,447,56
22307,29-000602,-32.667,175.137,23.77,0.62,69,412,37
22360,29-000708,-30.999,176.529,21.49,1.15,195,261,34
22394,29-000781,-33.743,179.882,20.18,0.48,500,510,32
22424,29-000844,-33.725,175.812,19.29,0.47,130,508,30
22448,29-000895,-32.659,175.652,18.29,0.46,116,411,29
22590,29-001182,-32.909,178.133,14.48,0.23,341,434,23
22634,29-001273,-33.553,176.162,13.52,0.29,162,493,21
22656,29-001316,-30.346,178.039,13.13,0.22,332,201,21
22707,29-001423,-33.603,175.58,12.26,0.5,109,497,19
22805,29-001654,-33.349,177.652,10.48,0.23,297,474,17
22832,29-001704,-33.303,179.048,10.14,0.96,424,470,16
22945,29-001933,-30.89,177.548,8.84,0.9,288,251,14
23006,29-002059,-31.612,176.608,8.33,0.13,202,316,13
23014,29-002075,-33.233,179.299,8.24,0.83,447,464,13
