Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
19243,25-000038,-38.234,-102.718,77.54,0.31,377,407,120
19266,25-000088,-33.898,-105.31,52.35,2.44,142,13,81
19320,25-000173,-37.075,-106.51,40.84,1.04,33,302,63
19340,25-000204,-35.501,-101.727,37.09,0.29,467,159,58
19416,25-000381,-34.88,-103.153,24.71,1.5,338,102,39
19421,25-000393,-39.184,-103.314,24.23,0.84,323,493,38
19459,25-000479,-39.334,-102.129,21.47,0.35,431,507,34
19581,25-000773,-35.317,-104.403,14.87,0.23,224,142,23
19603,25-000814,-35.821,-103.074,14.39,0.27,345,188,23
19639,25-000899,-37.721,-105.546,13.19,0.41,120,360,21
19685,25-001022,-37.22,-105.188,12.02,0.2,153,315,19
19703,25-001054,-37.959,-105.151,11.47,0.48,156,382,18
19725,25-001105,-34.493,-105.216,10.88,0.97,150,67,17
19732,25-001114,-36.67,-103.757,10.75,0.0,283,265,17
19761,25-001172,-35.439,-102.86,10.18,0.8,364,153,16
19764,25-001175,-37.505,-104.497,10.17,0.2,216,341,16
19778,25-001209,-38.907,-102.954,9.86,0.69,356,468,16
19836,25-001320,-34.209,-103.893,9.1,0.7,270,41,14
19850,25-001356,-34.266,-104.118,8.83,0.52,250,46,14
19918,25-001486,-34.986,-102.685,8.0,0.84,380,112,13
