Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
4275,12-000071,7.733,4.58,64.26,0.15,416,319,99
4312,12-000108,6.249,0.763,51.91,0.2,69,454,80
4337,12-000133,10.244,0.964,48.21,1.26,87,91,75
4417,12-000213,9.833,0.026,40.98,1.21,2,128,64
4476,12-000272,10.353,3.273,36.52,0.28,297,81,57
4479,12-000275,10.224,5.378,36.34,1.02,488,93,56
4497,12-000293,8.174,1.369,34.69,1.71,124,279,54
4506,12-000302,9.745,2.824,34.12,1.65,256,136,53
4529,12-000325,9.532,4.522,32.76,0.73,410,156,51
4558,12-000354,9.602,5.086,30.67,1.05,462,149,48
4582,12-000378,10.582,2.229,29.25,0.1,202,60,45
4682,12-000478,6.381,1.649,25.36,0.38,149,442,40
4701,12-000497,8.7,1.94,24.46,1.67,176,231,38
4856,12-000652,9.741,4.1,19.94,0.7,372,137,31
4881,12-000677,9.852,4.957,19.36,0.39,450,127,30
4891,12-000687,9.978,3.794,19.23,0.61,344,115,30
4931,12-000727,5.781,3.919,18.55,1.35,356,496,29
4938,12-000734,11.067,2.73,18.43,0.66,248,16,29
4964,12-000760,8.363,1.062,17.95,0.18,96,262,28
4977,12-000773,7.983,3.347,17.69,0.59,304,296,28
5029,12-000825,8.785,5.364,16.66,0.26,487,223,26
5075,12-000871,5.726,2.364,15.85,0.3,214,501,25
5112,12-000908,10.497,4.436,15.26,0.78,402,68,24
5130,12-000926,8.708,0.606,15.01,0.2,55,230,24
5164,12-000960,10.92,2.074,14.45,0.4,188,29,23
5197,12-000993,10.579,5.221,14.05,0.28,474,60,22
5250,12-001046,7.923,0.927,13.32,0.71,84,302,21
5258,12-001054,9.938,3.3,13.2,1.03,299,119,21
5267,12-001063,7.091,0.249,13.08,0.0,22,377,21
5272,12-001068,8.846,0.325,13.04,0.94,29,218,21
5310,12-001106,9.736,1.739,12.52,0.19,157,137,20
5344,12-001140,10.752,4.926,12.19,0.15,447,45,19
5349,12-001145,6.9,3.357,12.16,1.01,304,395,19
5357,12-001153,7.802,0.072,12.11,0.18,6,313,19
5361,12-001157,7.615,5.272,12.07,0.35,478,330,19
5412,12-001208,10.638,1.878,11.47,0.16,170,55,18
5471,12-001267,7.116,5.3,11.09,0.34,481,375,18
5542,12-001338,6.439,4.599,10.5,0.1,417,437,17
5556,12-001352,8.412,3.035,10.36,0.19,275,257,16
5563,12-001359,11.04,1.252,10.32,0.72,113,19,16
5655,12-001451,9.8,1.302,9.69,0.11,118,131,15
5688,12-001484,8.942,4.879,9.45,0.79,443,209,15
5712,12-001508,8.864,4.705,9.29,0.62,427,216,15
5734,12-001530,9.88,1.932,9.17,0.14,175,124,15
5739,12-001535,6.834,4.486,9.16,0.04,407,401,15
5788,12-001584,9.631,3.124,8.88,0.18,283,147,14
5853,12-001649,10.094,1.578,8.54,0.49,143,105,14
5865,12-001661,6.869,4.175,8.45,0.86,379,397,13
5887,12-001683,9.709,0.417,8.31,0.78,37,139,13
