Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
11869,20-000063,-29.456,1.35,67.48,2.07,122,120,104
12282,20-000476,-29.126,0.134,25.66,0.77,12,90,40
13330,20-001524,-29.736,3.393,9.36,0.1,308,146,15
20726,27-000104,-30.82,1.173,57.39,0.14,106,244,89
20765,27-000171,-30.462,1.386,46.54,0.0,125,212,72
20804,27-000241,-31.749,2.285,39.81,1.9,207,329,62
20821,27-000269,-30.831,4.396,37.86,0.39,399,245,59
20863,27-000327,-33.338,0.87,33.37,0.76,79,473,52
20946,27-000481,-30.434,4.443,25.32,0.59,403,209,39
20957,27-000499,-32.251,4.796,24.64,1.49,435,374,38
21073,27-000693,-32.65,2.269,18.2,1.13,206,411,28
21082,27-000710,-31.695,4.715,18.01,0.07,428,324,28
21185,27-000877,-30.92,0.445,15.07,0.45,40,253,24
21215,27-000915,-31.476,4.158,14.43,0.33,377,304,23
21232,27-000956,-30.703,1.458,13.72,0.82,132,234,22
21243,27-000973,-30.48,0.751,13.5,0.24,68,213,21
21372,27-001187,-32.606,5.491,11.02,0.65,498,407,17
21395,27-001227,-32.587,5.123,10.5,0.43,465,405,17
21396,27-001229,-31.988,0.973,10.49,0.04,88,350,17
21413,27-001259,-30.134,1.514,10.26,0.87,137,182,16
21414,27-001260,-30.353,4.903,10.26,0.31,445,202,16
21453,27-001318,-30.563,3.041,9.69,0.18,276,221,15
21517,27-001426,-30.76,1.84,8.81,0.0,167,239,14
