Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
19952,26-000074,-36.826,-44.06,53.02,1.7,85,279,82
19979,26-000118,-33.755,-41.685,46.83,1.5,301,0,73
20007,26-000181,-35.936,-39.94,39.08,0.31,459,198,61
20045,26-000255,-36.105,-44.701,31.87,0.35,27,213,50
20091,26-000338,-36.705,-43.25,26.04,0.49,158,268,41
20103,26-000359,-37.044,-44.678,25.36,0.5,29,299,40
20112,26-000376,-37.663,-44.297,24.88,0.67,63,355,39
20121,26-000393,-37.562,-40.259,24.17,1.46,430,346,38
20138,26-000419,-36.148,-43.276,23.19,0.77,156,217,36
20227,26-000567,-38.617,-40.194,18.65,1.1,436,442,29
20246,26-000599,-36.843,-43.719,17.7,0.53,116,280,28
20265,26-000628,-38.493,-40.22,17.02,0.78,434,430,27
20300,26-000690,-38.993,-43.639,15.63,0.09,123,476,25
20309,26-000722,-38.201,-41.896,14.84,0.9,281,404,23
20312,26-000726,-36.638,-44.771,14.79,0.19,20,262,23
20356,26-000806,-37.233,-41.749,13.6,0.65,295,316,21
20388,26-000860,-37.258,-41.293,12.67,0.0,336,318,20
20399,26-000875,-36.456,-40.301,12.41,0.15,426,245,20
20430,26-000928,-37.285,-42.585,11.68,0.41,219,321,18
20457,26-000973,-34.451,-39.7,11.04,0.21,481,63,17
20530,26-001087,-35.33,-43.081,9.88,0.26,174,143,16
20582,26-001165,-36.159,-41.334,9.12,0.11,333,218,15
20613,26-001219,-37.308,-40.978,8.73,0.7,365,323,14
