Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
3027,11-000000,2.772,-21.221,275.96,1.97,116,259,425
3222,11-000195,0.884,-17.926,33.65,0.0,415,430,52
3230,11-000203,1.338,-18.978,33.41,1.01,319,389,52
3297,11-000270,0.413,-21.12,27.6,0.0,125,473,43
3436,11-000409,3.808,-18.973,20.46,1.06,320,165,32
3461,11-000434,1.628,-21.618,19.69,1.14,80,363,31
3479,11-000452,0.283,-21.777,19.03,0.0,65,485,30
3488,11-000461,3.771,-22.401,18.74,0.62,8,168,29
3566,11-000539,5.132,-22.178,16.28,0.35,29,44,26
3591,11-000564,5.203,-18.081,15.88,1.2,401,38,25
3652,11-000625,0.494,-18.791,14.52,0.11,336,466,23
3776,11-000749,5.602,-21.409,12.24,0.97,99,2,19
3928,11-000901,2.206,-18.084,10.23,0.0,401,310,16
3934,11-000907,5.302,-18.383,10.18,0.83,374,29,16
3983,11-000956,2.472,-17.96,9.67,0.25,412,286,15
4021,11-000994,3.616,-16.974,9.36,0.77,502,182,15
4117,11-001090,0.962,-18.474,8.66,0.29,365,423,14
