Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
10596,19-000158,-4.864,-22.247,39.23,0.7,22,441,61
10632,19-000194,-4.003,-21.337,34.9,0.57,105,363,54
10670,19-000232,-4.218,-19.709,31.15,1.65,253,383,48
10747,19-000309,-3.696,-21.97,26.92,0.16,48,335,42
10925,19-000487,-0.033,-19.458,20.15,0.72,276,2,31
11048,19-000610,-3.035,-21.679,16.68,0.64,74,275,26
11132,19-000694,-3.692,-21.378,14.96,0.28,101,335,24
11137,19-000699,-4.499,-20.059,14.85,0.57,221,408,23
11139,19-000701,-4.542,-20.728,14.84,0.46,160,412,23
11154,19-000716,-3.39,-21.47,14.67,0.27,93,307,23
11168,19-000730,-3.299,-20.868,14.36,0.55,148,299,23
11173,19-000735,-3.115,-22.189,14.23,0.42,28,282,22
11204,19-000766,-2.146,-21.088,13.83,1.06,128,194,22
11287,19-000849,-5.173,-17.171,12.5,1.04,484,469,20
11342,19-000904,-0.634,-18.074,11.77,0.98,402,57,19
11373,19-000935,-3.336,-21.984,11.47,1.29,46,303,18
11379,19-000941,-3.002,-22.45,11.33,0.58,4,272,18
11447,19-001009,-1.544,-21.235,10.6,0.9,114,140,17
11478,19-001040,-3.005,-19.92,10.26,0.93,234,272,16
11481,19-001043,-0.597,-21.617,10.19,0.7,80,54,16
11498,19-001060,-4.398,-20.957,10.04,0.0,140,399,16
11507,19-001069,-0.011,-18.948,10.0,0.0,322,0,16
11537,19-001099,-5.417,-20.632,9.72,0.34,169,492,15
11553,19-001115,-2.043,-18.335,9.58,0.0,378,185,15
11615,19-001177,-3.803,-21.365,9.19,0.97,103,345,15
11626,19-001188,-4.333,-21.652,9.15,0.93,77,393,15
11666,19-001228,-3.553,-20.602,8.88,0.33,172,322,14
11702,19-001264,-4.085,-20.685,8.6,0.78,164,371,14
