Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
10503,19-000065,-11.09,-27.536,60.76,1.93,53,496,94
10552,19-000114,-6.768,-26.704,47.56,1.54,129,103,74
10689,19-000251,-8.874,-25.499,30.06,0.28,238,295,47
10730,19-000292,-6.878,-24.546,27.99,0.0,325,113,44
10781,19-000343,-10.99,-24.895,25.43,1.1,293,487,40
10791,19-000353,-7.824,-25.818,24.92,0.32,209,199,39
10806,19-000368,-7.806,-25.414,24.35,0.32,246,198,38
10897,19-000459,-10.044,-23.828,20.72,1.27,390,401,32
10927,19-000489,-7.588,-25.137,20.1,0.59,271,178,31
10999,19-000561,-8.584,-26.309,18.09,0.36,164,268,28
11078,19-000640,-9.969,-25.712,16.08,0.56,219,394,25
11090,19-000652,-8.48,-23.212,15.8,0.62,446,259,25
11148,19-000710,-7.286,-25.189,14.76,0.65,266,150,23
11182,19-000744,-7.32,-24.704,14.11,0.8,310,153,22
11210,19-000772,-9.609,-23.74,13.71,1.36,398,361,22
11233,19-000795,-9.046,-25.839,13.3,0.45,207,310,21
11237,19-000799,-5.804,-23.957,13.25,0.55,378,16,21
11344,19-000906,-11.0,-26.905,11.77,0.91,110,488,19
11404,19-000966,-9.57,-25.138,11.04,0.28,271,358,17
11408,19-000970,-9.499,-26.753,10.98,1.21,124,351,17
11427,19-000989,-9.449,-26.808,10.84,1.08,119,347,17
11563,19-001125,-11.209,-26.833,9.51,0.92,117,507,15
11595,19-001157,-8.111,-23.492,9.3,0.69,420,225,15
11608,19-001170,-6.368,-25.921,9.23,0.83,200,67,15
11662,19-001224,-11.176,-25.602,8.89,0.79,229,504,14
