Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
2455,10-000012,8.224,-49.345,71.61,2.36,116,274,111
2482,10-000039,10.481,-47.864,45.2,1.5,250,69,70
2487,10-000044,8.745,-50.377,43.44,1.0,22,227,67
2488,10-000045,7.278,-48.649,43.06,1.4,179,360,67
2497,10-000054,6.872,-46.399,41.27,1.13,383,397,64
2523,10-000080,7.072,-50.143,33.54,1.13,43,379,52
2532,10-000089,10.462,-45.264,31.0,0.28,487,71,48
2534,10-000091,10.936,-46.589,30.81,0.15,366,28,48
2551,10-000108,8.115,-45.109,28.32,0.3,501,284,44
2575,10-000132,10.063,-47.313,24.36,0.88,300,107,38
2581,10-000138,10.373,-45.438,23.52,0.0,471,79,37
2584,10-000141,10.103,-49.917,23.34,1.07,64,104,36
2598,10-000155,9.062,-49.597,21.89,0.34,93,198,34
2605,10-000162,9.689,-49.344,21.62,0.76,116,141,34
2619,10-000176,9.916,-46.576,20.21,0.88,367,121,32
2641,10-000198,6.927,-50.208,18.57,0.92,37,392,29
2650,10-000207,7.354,-45.592,18.12,1.15,457,353,28
2652,10-000209,8.853,-47.5,17.89,0.56,283,217,28
2653,10-000210,5.757,-49.91,17.87,0.7,64,499,28
2677,10-000234,8.09,-46.475,16.32,0.51,377,287,26
2681,10-000238,6.321,-47.088,16.22,0.69,321,447,25
2683,10-000240,8.954,-46.604,16.17,1.26,365,208,25
2729,10-000286,6.0,-46.412,14.22,0.45,382,476,22
2761,10-000318,10.571,-49.92,12.75,0.25,64,61,20
2768,10-000325,5.704,-47.554,12.61,0.19,278,503,20
2777,10-000334,9.902,-45.323,12.44,0.55,481,122,20
2778,10-000335,7.911,-46.747,12.37,1.08,352,303,20
2782,10-000339,8.382,-48.996,12.2,0.38,147,260,19
2784,10-000341,10.432,-50.162,12.17,0.94,42,74,19
2785,10-000342,11.005,-49.79,12.15,0.92,75,22,19
2788,10-000345,6.365,-49.456,12.13,0.32,106,443,19
2843,10-000400,9.641,-46.173,10.6,0.91,404,146,17
2853,10-000410,11.062,-49.596,10.41,1.08,93,17,17
2859,10-000416,6.68,-45.567,10.24,0.32,459,415,16
2871,10-000428,8.253,-47.26,10.06,0.08,305,272,16
2884,10-000441,6.406,-47.946,9.86,0.44,243,440,16
2897,10-000454,10.937,-46.435,9.64,0.0,380,28,15
2901,10-000458,9.368,-47.573,9.63,0.29,277,170,15
2923,10-000480,6.388,-49.268,9.15,0.33,123,441,15
2947,10-000504,6.656,-45.698,8.85,0.46,447,417,14
2971,10-000528,9.888,-46.081,8.54,0.36,412,123,14
2981,10-000538,7.446,-45.974,8.48,1.11,422,345,14
2993,10-000550,10.33,-50.136,8.36,0.44,44,83,13
2996,10-000553,7.918,-45.289,8.35,0.29,484,302,13
